             Station      good/bad_point           el(degre)             time(s)               x(km)               y(km)               z(km)                 lon                 lat             alt(km)         residues(m)    residues(arcmin)                     date                Flux             FluxErr                 Mag distance_to_cam(km)              MagAbs
              ITPI03                   1       10.3361920519       631175285.801        4476.7712545       861.125285347       4498.59176699       10.8880909204       44.8101872964       37.1529884991      -257.821420869      -4.47435674911  2020-01-01T18:26:56.617                1759                 0.8      -6.79126405685       198.090040076      -8.27557725613
              ITPI03                   1       9.53722598548       631175286.043       4474.33614069       861.605985268        4497.1268604       10.8998104978       44.8153958003        34.488611676      -168.270438431      -2.91507598577  2020-01-01T18:26:56.859                2996                 6.9      -8.70463244321       198.441264355      -10.1927923705
              ITPI03                   0       8.82137294055       631175286.285       4472.15956486       862.035648891       4495.81748412        10.910295818       44.8200539607       32.1072732535      -151.050092482      -2.61216359996  2020-01-01T18:26:57.101                4779                   5                 nan       198.790044227                 nan
              ITPI03                   0       8.13556721372       631175286.527        4470.0731582        862.44751281       4494.56235146       10.9203556519       44.8245214942       29.8247280834      -165.063459951      -2.84926980238  2020-01-01T18:26:57.343                2391                 5.1                 nan       199.155085576                 nan
              ITPI03                   0       7.51701598091       631175286.769       4468.19197901       862.818864112       4493.43067878       10.9294334287       44.8285515534       27.7668221405      -214.316207439      -3.69287664861  2020-01-01T18:26:57.585                1307                   7                 nan       199.509852412                 nan
              ITPI03                   0       6.93830184908       631175287.011       4466.41487449       863.169670715       4492.36161494       10.9380154982         44.83236037       25.8228716641      -205.919048768      -3.54184142039  2020-01-01T18:26:57.827                 601                 8.6                 nan       199.867198057                 nan
              ITPI03                   0        6.5278305125       631175287.253       4465.18129965        863.41318267       4491.61952563        10.943976455       44.8350052364       24.4735401278      -353.875603189      -6.07879651145  2020-01-01T18:26:58.069                 180                53.3                 nan       200.127872632                 nan
 
              ITTO02                   1       30.1041454673       631175282.504       4507.82351461       854.995461403        4517.2720686       10.7396751436       44.7440426821       71.1451916475       38.1742153167       0.93962063356  2020-01-01T18:26:53.320                  92                90.4      -1.28901634597       139.666250024      -2.01447370942
              ITTO02                   1       29.9136912316       631175282.537       4507.39641225       855.079772892       4517.01513397       10.7417036177       44.7449490228       70.6774471357       20.1235407757      0.495789442786  2020-01-01T18:26:53.353                 117                10.5      -1.55299451383       139.534310471      -2.27639956679
              ITTO02                   1       29.8521386163       631175282.571       4507.26272821       855.106162586       4516.93471283       10.7423386082       44.7452327292       70.5310431762       30.8894332456      0.761255224247  2020-01-01T18:26:53.386                 133                 3.2      -1.69313336577       139.493363872      -2.41590110265
              ITTO02                   1       29.6345159241       631175282.604       4506.74684003       855.208000703       4516.62436676       10.7447893718       44.7463276431       69.9660739304      -106.768420606      -2.63421134199  2020-01-01T18:26:53.420                 199                 3.4      -2.13412316325       139.336922237      -2.85445422991
              ITTO02                   1       29.5420947756       631175282.638       4506.54870559       855.247113129       4516.50517379       10.7457307621       44.7467481979        69.749091398      -82.8319638806      -2.04451803033  2020-01-01T18:26:53.453                 135                88.6      -1.71432514224       139.277503295      -2.43373000707
              ITTO02                   1       29.3759982275       631175282.671       4506.19058957       855.317806475       4516.28973971       10.7474324633       44.7475083774       69.3569116935      -49.7771567476      -1.22957523517  2020-01-01T18:26:53.487                 212                15.2      -2.20705669497       139.171045348      -2.92480114169
              ITTO02                   1       29.0958816392       631175282.738       4505.57347745        855.43962655       4515.91849972        10.750365456       44.7488184905       68.6811098091       -52.395775335      -1.29594110683  2020-01-01T18:26:53.553                 133                93.1       -1.7055336728        138.99043661      -2.42045826866
              ITTO02                   1       28.9155349428       631175282.771       4505.19894746        855.51356007       4515.69319138       10.7521458752       44.7496137053        68.270966364       34.4107348039      0.851765527786  2020-01-01T18:26:53.587                 154                45.5      -1.86778550021       138.882582383       -2.5810244161
              ITTO02                   1       28.7477066165       631175282.804       4504.82149975       855.588069558       4515.46612781       10.7539404429       44.7504151894       67.8576321933      -4.22635789057     -0.104695539688  2020-01-01T18:26:53.620                 177                93.5      -2.02182646564       138.775235703      -2.73338633379
              ITTO02                   1       28.5641279567       631175282.838       4504.42144149       855.667042448       4515.22546227        10.755842817        44.751264767       67.4195425934       2.61456752225     0.0648206443669  2020-01-01T18:26:53.653                 231                90.5      -2.31415583819       138.662939037      -3.02395784354
              ITTO02                   1       28.4756209766       631175282.871       4504.20985337       855.708810678       4515.09817589       10.7568490967       44.7517141368       67.1878419816      -71.3130038133      -1.76874976314  2020-01-01T18:26:53.687                 239                  42      -2.35269813158       138.604163309      -3.06157950933
              ITTO02                   1       27.9977901208       631175282.971       4503.19007664       855.910118145       4514.48470244       10.7617002261       44.7538802624       66.0711500887       17.4873397138      0.434601285724  2020-01-01T18:26:53.787                 118                 5.1      -1.59514551295       138.326894296      -2.29967864447
              ITTO02                   1       27.8317647332       631175283.005       4502.82475516       855.982233872       4514.26493373       10.7634385753       44.7546563808        65.671117962     -0.964252798024     -0.023980735447  2020-01-01T18:26:53.820                 107               278.7      -1.49202569553       138.229995074      -2.19503715825
              ITTO02                   1        27.722086351       631175283.038        4502.5667308       856.033168776       4514.10971241       10.7646665188       44.7552045907       65.3885801973       -83.132156888      -2.06848969074  2020-01-01T18:26:53.854                 144                 6.4      -1.81656371552       138.162330179      -2.51851196162
              ITTO02                   1       27.6133028226       631175283.072       4502.32973193       856.079953176       4513.96713952       10.7657945168       44.7557081597       65.1290672645      -87.8115716046      -2.18589702765  2020-01-01T18:26:53.887                 166                82.1      -1.97302292407       138.100744878      -2.67400302934
              ITTO02                   1         27.43468516       631175283.105       4501.94537505       856.155826558       4513.73591955       10.7676241009       44.7565248937       64.7082015644      -77.7722881615      -1.93737361106  2020-01-01T18:26:53.921                 257                 3.1      -2.45107205617        138.00202161       -3.1504992986
              ITTO02                   1       27.2544340664       631175283.138       4501.56752781       856.230414916       4513.50861563       10.7694229811       44.7573278707       64.2944683422      -28.5741353966     -0.712299568965  2020-01-01T18:26:53.954                 195                26.6      -2.15490379046       137.906364227      -2.85282533471
              ITTO02                   1       27.0442884388       631175283.172       4501.13117627       856.316552225       4513.24611692       10.7715007416       44.7582552704       63.8166799497        43.212150342       1.07804792824  2020-01-01T18:26:53.987                 145                51.7      -1.83748626927       137.797618927      -2.53369483551
              ITTO02                   1       26.9067189202       631175283.205       4500.84079554       856.373874388       4513.07143078       10.7728836452       44.7588724864       63.4987273681       68.9277320838       1.72048589842  2020-01-01T18:26:54.021                 237                13.8      -2.37376504353       137.726277374      -3.06884908868
              ITTO02                   1       26.8040001896       631175283.238       4500.57645851       856.426055435        4512.9124119       10.7741426628       44.7594343839        63.209293651      -110.823322415      -2.76752123835  2020-01-01T18:26:54.054                 178                27.4      -2.06508012278       137.662048239      -2.75915125789
              ITTO02                   1       26.6671177315       631175283.272       4500.29089469       856.482426725       4512.74062349       10.7755029364       44.7600414441       62.8966202845      -73.8046127655      -1.84399510288  2020-01-01T18:26:54.087                 225                23.7      -2.32236579086       137.593427069      -3.01535423014
              ITTO02                   1       26.4679213006       631175283.305       4499.86755351       856.565995744        4512.4859515        10.777519803       44.7609414742       62.4330945909      -54.7229819419      -1.36824089457  2020-01-01T18:26:54.121                 221                16.7      -2.30714921489       137.493163744      -2.99855474128
              ITTO02                   1       26.2903137891       631175283.339       4499.49290568       856.639952526       4512.26057228       10.7793049804       44.7617380599        62.022889019      -28.2384895121     -0.706496454149  2020-01-01T18:26:54.154                 342                 5.6      -2.78510178175       137.405895829      -3.47512862116
              ITTO02                   1       26.0744839665       631175283.372       4499.05632857       856.726134364       4511.99793786        10.781385596       44.7626664142       61.5448820143       79.7635258606       1.99705017321  2020-01-01T18:26:54.188                 319                28.9      -2.71430573452       137.305939229      -3.40275235074
              ITTO02                   1       25.8772466858       631175283.405       4498.63807961       856.808698161       4511.74632923       10.7833792161       44.7635558886       61.0869480607       94.8068581453       2.37531849111  2020-01-01T18:26:54.221                 290                49.5       -2.6152946388       137.211935771      -3.30225409558
              ITTO02                   1        25.885961586       631175283.439       4498.60718854       856.814796164        4511.7277459       10.7835264747       44.7636215871       61.0531261572      -114.069261916       -2.8580678372  2020-01-01T18:26:54.254                 250                18.6      -2.45395026131       137.205061131       -3.1408009195
              ITTO02                   1       25.7083509004       631175283.472        4498.2378365        856.88770754       4511.50555248       10.7852873321       44.7644071565       60.6487335544      -72.3118143887      -1.81288819008  2020-01-01T18:26:54.288                 315                22.6      -2.70897529308       137.123592249      -3.39453620315
              ITTO02                   1       25.4891105183       631175283.506       4497.78278226       856.977536826       4511.23180267       10.7874571374       44.7653751031       60.1505140512      -19.7618284722     -0.495793669578  2020-01-01T18:26:54.321                 325                 6.9      -2.74806951995       137.025070892      -3.43206969711
              ITTO02                   1       25.3304232632       631175283.539       4497.45602636       857.042039576       4511.03523409       10.7890154376       44.7660702131        59.792766938        27.565471434      0.691925847386  2020-01-01T18:26:54.354                 369                 9.4      -2.88973637405       136.955589511      -3.57263518221
              ITTO02                   1       25.1465333974       631175283.572       4497.06234247       857.119754142       4510.79840322       10.7908931971        44.766907774       59.3617484947       16.6023637553      0.416989512723  2020-01-01T18:26:54.388                 573                 7.1      -3.37205015122       136.873281139      -4.05364354286
              ITTO02                   1       25.0817533951       631175283.606       4496.89662831       857.152466692       4510.69871352       10.7916836975       44.7672603545       59.1803204775      -102.954651163      -2.58648393412  2020-01-01T18:26:54.421                 415                 8.1      -3.02338723672       136.839094603      -3.70443819677
              ITTO02                   1       24.9145535995       631175283.639       4496.53668878       857.223520005       4510.48218245       10.7934008907       44.7680262268        58.786252629      -124.265716826      -3.12354629467  2020-01-01T18:26:54.455                 463                19.1      -3.14640852022       136.765779269      -3.82629574202
              ITTO02                   1       24.7030188492       631175283.673       4496.10584499       857.308570064       4510.22299707       10.7954566884       44.7689430573       58.3145629618      -48.7961932293      -1.22731427498  2020-01-01T18:26:54.488                 736                   6      -3.65505738433       136.679715873      -4.33357772097
              ITTO02                   1       24.5598904317       631175283.706       4495.80555949       857.367847464       4510.04235245       10.7968897356       44.7695821189       57.9858125223      -36.6752987976      -0.92284901571  2020-01-01T18:26:54.522                1124                 8.3      -4.11850664084       136.620825732      -4.79609117018
              ITTO02                   1       24.3993028629       631175283.739       4495.47907806       857.432296032       4509.84594898       10.7984479988       44.7702769839       57.6283861786       20.3091658765      0.511268931423  2020-01-01T18:26:54.555                 934                 9.9      -3.92170960709       136.557818968      -4.59829246625
              ITTO02                   1       24.1898069272       631175283.773       4495.02972015       857.521000844       4509.57562594        10.800593083        44.771233464       57.1364422158      -8.24493317825     -0.207689620796  2020-01-01T18:26:54.588                 808                24.7      -3.77002961402       136.472840347       -4.4452607661
              ITTO02                   1       24.1070254509       631175283.806       4494.83299581       857.559834911       4509.45728126       10.8015323045       44.7716522346       56.9210761398      -102.856766619       -2.5916540296  2020-01-01T18:26:54.622                 945                16.5      -3.94235272527       136.436273414       -4.6170019687
              ITTO02                   1       23.7646798165       631175283.873       4494.12949641       857.698708135       4509.03407274       10.8048916479       44.7731499527        56.150922568      -23.9838113857     -0.604879090656  2020-01-01T18:26:54.688                2736                 0.1      -5.10618317237       136.308681672      -5.77880075977
              ITTO02                   1        23.588423825       631175283.906       4493.76394337       857.770869574       4508.81416472       10.8066376188       44.7739283011       55.7507407704      -0.24812527759   -0.00626075068675  2020-01-01T18:26:54.722                3746                 4.1       -5.4524104107       136.244344243      -6.12400282545
              ITTO02                   1       23.4525434033        631175283.94       4493.46790098       857.829309369       4508.63607266        10.808051783       44.7745586964       55.4266574271      -44.7892377836      -1.13055598072  2020-01-01T18:26:54.755                4497                 7.1      -5.65479835089        136.19322573      -6.32557588211
              ITTO02                   1       23.3407072651       631175283.973       4493.22513467       857.877232282       4508.49003021        10.809211582       44.7750756795       55.1608984985      -78.4217132198      -1.98009654722  2020-01-01T18:26:54.789                4226                21.1      -5.59065397429       136.151965155      -6.26077354494
              ITTO02                   1        23.184023127       631175284.006       4492.90110614       857.941196638       4508.29510235       10.8107597869       44.7757657628       54.8061838188      -56.7291310099      -1.43294290363  2020-01-01T18:26:54.822                2977                11.2      -5.21502819241       136.097818961      -5.88428401973
              ITTO02                   1       22.8075769926       631175284.073        4492.1208335       858.095225166       4507.82570888       10.8144887722       44.7774277353        53.952031354      -17.2009406679     -0.434887866654  2020-01-01T18:26:54.889               12635                 3.5      -6.79629363523       135.971783172      -7.46353760046
              ITTO02                   1       22.6420180711       631175284.107       4491.77434238       858.163623717       4507.61726805       10.8161450666       44.7781658603       53.5727389903      -16.5388984021     -0.418315697548  2020-01-01T18:26:54.922                8943                 6.4      -6.42640963049       135.917789671      -7.09279114705
              ITTO02                   1       22.4954055484        631175284.14        4491.4538693       858.226886215       4507.42447907       10.8176772009       44.7788486156       53.2219310837      -76.8336965561      -1.94404142256  2020-01-01T18:26:54.956               13672                33.9      -6.89210500721       135.868933342      -7.55770583685
              ITTO02                   1       21.9774695057        631175284.24       4490.38653521       858.437581669       4506.78239625       10.8227814311       44.7811229182       52.0535903051      -13.7428264803     -0.348117729625  2020-01-01T18:26:55.056                9144                 2.5      -6.47310937072       135.713735831      -7.13622839876
              ITTO02                   1        21.815721714       631175284.274       4490.04731243       858.504545425       4506.57832788       10.8244041421       44.7818458681       51.6822728326      -22.4298698476       -0.5683644987  2020-01-01T18:26:55.089               13942                   8      -6.93685961491       135.666836806      -7.59922811068
              ITTO02                   1       21.4411487302        631175284.34       4489.25662232       858.660630396       4506.10266751       10.8281873824       44.7835312178       50.8167877074      -69.6493821055      -1.76625337388  2020-01-01T18:26:55.156               10691                 1.7      -6.66243572085       135.562073689      -7.32312673887
              ITTO02                   1       21.3480980663       631175284.374       4489.06673633       858.698114551       4505.98843661       10.8290961202       44.7839360073       50.6089424507      -53.3575924982      -1.35334805397  2020-01-01T18:26:55.189               14902                 0.6      -7.02654434714       135.537864767      -7.68684754504
              ITTO02                   1       21.1545585204       631175284.407       4488.67751879       858.774947445       4505.75429259       10.8309590225        44.784765781        50.182916595       4.95842617161      0.125809209249  2020-01-01T18:26:55.223               15747                 0.9       -7.0939354821         135.4893944      -7.75346199012
              ITTO02                   1       21.0212357614       631175284.441        4488.3944676       858.830822732       4505.58401572       10.8323139718       44.7853692685        49.873100245      -21.9910453243     -0.558115831973  2020-01-01T18:26:55.256               14980                 0.3      -7.04500439957       135.455118302      -7.70398149915
              ITTO02                   1       20.8593257299       631175284.474       4488.03083363       858.902605339       4505.36526217       10.8340548989       44.7861446266       49.4750849628      -144.328058494      -3.66409583199  2020-01-01T18:26:55.290                8772                 1.9      -6.47051524724       135.412287668      -7.12880562306
              ITTO02                   1       20.6265114527       631175284.507       4487.56318327       858.994921144       4505.08393483       10.8362941979       44.7871418758       48.9632247445      -76.0580109367      -1.93166203851  2020-01-01T18:26:55.323                9503                 1.7      -6.56708279781       135.359197186      -7.22452164734
              ITTO02                   1       20.6062547004       631175284.541       4487.51985603       859.003474092       4505.05787019       10.8365016882       44.7872342756       48.9158018584      -81.9735909219      -2.08197528832  2020-01-01T18:26:55.356                8989                 6.1      -6.50756462676       135.354391928      -7.16492638756
              ITTO02                   1       20.3929100087       631175284.574       4487.09290525       859.087755658       4504.80102675       10.8385465161       44.7881448445       48.4484954106      -13.9349112915     -0.354041679046  2020-01-01T18:26:55.390                7488                 5.4      -6.31835335986       135.308070723      -6.97497186857
              ITTO02                   1        20.174685508       631175284.607       4486.62968671       859.179196607       4504.52236548       10.8407654525        44.789132871         47.94149965      -64.4164012318      -1.63719807515  2020-01-01T18:26:55.423                6954                 1.1      -6.24767139544       135.259932072      -6.90351722036
              ITTO02                   1        19.998159992       631175284.641       4486.25129746       859.253891957       4504.29473551       10.8425783503       44.7899400438       47.5273551438      -123.087559963      -3.12924869914  2020-01-01T18:26:55.456                9451                 2.6      -6.58880114696       135.222245904      -7.24404187121
              ITTO02                   1       19.8166154543       631175284.674       4485.88935577       859.325340503       4504.07699999        10.844312712       44.7907122015       47.1312166026      -62.3704618796      -1.58604719836  2020-01-01T18:26:55.490               16566                 1.6      -7.20661424828        135.18757636      -7.86129815874
              ITTO02                   1       19.6361988373       631175284.708       4485.52865982       859.396543135       4503.86001388       10.8460413627       44.7914817701       46.7364456205      -7.39186119472      -0.18801720835  2020-01-01T18:26:55.523               16781                 0.6      -7.22924824676        135.15436812      -7.88339867895
              ITTO02                   1       19.4928313245       631175284.741       4485.23671745       859.454173573       4503.68438829       10.8474406979       44.7921046986       46.4169263856       11.7689643807      0.299409288132  2020-01-01T18:26:55.557               17426                 1.8         -7.27722291       135.128471469      -7.93095723094
              ITTO02                   1       19.3363078262       631175284.774       4484.89666246       859.521301608       4503.47981929       10.8490708592       44.7928303434       46.0447532173      -64.0894914142      -1.63082472984  2020-01-01T18:26:55.590               19808                 0.7      -7.42417210707       135.099414983      -8.07743944915
              ITTO02                   1       19.1425598429       631175284.808        4484.4977912       859.600040181       4503.23986782       10.8509832674        44.793681574        45.608213228       -59.572794223      -1.51625802936  2020-01-01T18:26:55.623               21128                 1.6      -7.50418197013       135.066853347      -8.15692588124
              ITTO02                   1       18.9748656764       631175284.841       4484.15847902       859.667021583       4503.03574568       10.8526103651       44.7944057655       45.2368609411      -29.6766137868     -0.755482435906  2020-01-01T18:26:55.657               18486                 0.5      -7.36800910243       135.040446777       -8.0203284331
              ITTO02                   1       18.9009346459       631175284.874       4484.00642813       859.697036956       4502.94427548       10.8533395662       44.7947303063       45.0704535789      -27.8291824411     -0.708512130547  2020-01-01T18:26:55.690                9713                 2.1      -6.67326709849       135.028999473      -7.32540234684
              ITTO02                   1       18.6737637463       631175284.908       4483.54853069         859.7874275       4502.66881526       10.8555358142       44.7957077262       44.5693263929       19.2278538083      0.489647900354  2020-01-01T18:26:55.724               15739                 0.5      -7.20985299692       134.995969473      -7.86145700749
              ITTO02                   1       18.5026477494       631175284.941       4483.18072889       859.860032853       4502.44755444       10.8573002312       44.7964929095       44.1668055051      -49.9041109518      -1.27107080082  2020-01-01T18:26:55.757               26268                 0.3      -7.77571462824       134.971008609      -8.42691709467
              ITTO02                   1        18.473627463       631175284.975       4483.10258051       859.875459614       4502.40054223       10.8576751589       44.7966597499       44.0812807665      -133.338711077      -3.39630230245  2020-01-01T18:26:55.790               11161                 2.1       -6.8480827953       134.965885338      -7.49920283474
              ITTO02                   1       18.2525524216       631175285.008       4482.66284595       859.962264743       4502.13600837       10.8597850723       44.7975986068       43.6000436392      -62.9768890544      -1.60442753401  2020-01-01T18:26:55.824               10690                 2.4      -6.81431358742       134.938235583      -7.46498872309
              ITTO02                   1       17.9637781601       631175285.042       4482.08851397       860.075639869        4501.7905039       10.8625413833       44.7988249898       42.9715148717       27.9533884407      0.712327746424  2020-01-01T18:26:55.857               21966                 0.4      -7.61401573671       134.905137965      -8.26415818883
              ITTO02                   1       17.8846048004       631175285.075       4481.92139865       860.108629013        4501.6899713       10.8633435195       44.7991818673       42.7886316913         8.684254759        0.2213129802  2020-01-01T18:26:55.890               13480                 0.2      -7.08888660837       134.896149288      -7.73888437129
              ITTO02                   1       17.7779896338       631175285.108       4481.66777112       860.158695968       4501.53739501       10.8645610115        44.799723521       42.5110752788      -147.941948593      -3.77057920115  2020-01-01T18:26:55.924               13887                 1.4      -7.12805532005       134.883060353      -7.77784237541
              ITTO02                   1       17.4742672081       631175285.142       4481.07318949       860.276068446       4501.17970883       10.8674156918       44.8009934583       41.8604049076      -11.4904186307     -0.292915742948  2020-01-01T18:26:55.957               21669                 1.1      -7.63141598374       134.854990341      -8.28075109502
              ITTO02                   1        17.406122182       631175285.175       4480.93058788       860.304218498       4501.09392309       10.8681004491       44.8012980617       41.7043529108      -23.0770362471     -0.588310804704  2020-01-01T18:26:55.991               17232                 1.7      -7.38735918899       134.848803328      -8.03659467299
              ITTO02                   1       17.2049676535       631175285.208       4480.52509813       860.384263583        4500.8499901       10.8700477876       44.8021642643        41.260620292       12.9713852262      0.330724291558  2020-01-01T18:26:56.024               20420                 0.4      -7.58587425322       134.832363448      -8.23484498944
              ITTO02                   1       17.0788213412       631175285.242       4480.24365355       860.439821721       4500.68067972       10.8713995994        44.802765534       40.9526349471      -89.1156461495      -2.27230861191  2020-01-01T18:26:56.057               20356                 0.2       -7.5916474201       134.821956004      -8.24045053817
              ITTO02                   1       16.9083321622       631175285.275        4479.8938914       860.508865983       4500.47027113       10.8730797683       44.8035128134       40.5698930577      -87.2429395356       -2.2247520379  2020-01-01T18:26:56.091               15553                 0.8      -7.31220338851       134.810168216      -7.96081664155
              ITTO02                   1       16.7181589449       631175285.309       4479.51557246       860.583547456       4500.24268345       10.8748973908       44.8043211779       40.1559060542      -31.2581700466     -0.797170580776  2020-01-01T18:26:56.124               11973                 1.4      -7.04288648231         134.7988481      -7.69131738744
              ITTO02                   1       16.5240386225       631175285.342       4479.12990239       860.659680067        4500.0106735       10.8767506249       44.8051453275        39.733879526        27.875117882      0.710946097759  2020-01-01T18:26:56.158               14814                   1      -7.28963569337       134.788838191      -7.93790534307
              ITTO02                   1       16.4270316109       631175285.375       4478.92246407       860.700629111       4499.88588354       10.8777475365       44.8055886409       39.5068883011      -10.3142555054     -0.263071092434  2020-01-01T18:26:56.191               21595                 0.7      -7.70684366579       134.784093275      -8.35503687269
              ITTO02                   1       16.2541904065       631175285.409       4478.54888516       860.774374885       4499.66114734       10.8795431064       44.8063870681       39.0980996943      -97.0386662088      -2.47516453525  2020-01-01T18:26:56.224               17315                 0.7      -7.48166572575       134.776675698      -8.12973942666
              ITTO02                   1       16.0958436823       631175285.442       4478.23065475       860.837194673       4499.46970749       10.8810728685       44.8070672604       38.7498796509       -66.123877528      -1.68668577697  2020-01-01T18:26:56.258               16387                 0.8      -7.43573055776       134.771500956      -8.08372088353
              ITTO02                   1       15.8789576662       631175285.476       4477.80154927       860.921901583       4499.21156784       10.8831359363       44.8079845238        38.280340903       7.24376495248      0.184780987467  2020-01-01T18:26:56.291               17416                 0.5      -7.52159725493       134.766189698      -8.16950200268
              ITTO02                   1       15.8083403051       631175285.509       4477.65691491       860.950452907       4499.12455925       10.8838313969       44.8082937186        38.122079416         8.397786383      0.214221046534  2020-01-01T18:26:56.325               12336                 1.8      -7.15378532906       134.764830734      -7.80166817986
              ITTO02                   1       15.6132788236       631175285.542       4477.23570453         861.0336013       4498.87116909       10.8858569846       44.8091942319       37.6611872949      -88.8177268246      -2.26571783269  2020-01-01T18:26:56.358               18140                   2      -7.59126106737       134.762111808      -8.23910010753
              ITTO02                   1       15.4367730705       631175285.576       4476.87630973        861.10454708       4498.65496572       10.8875855827       44.8099626625       37.2679387824      -76.4997766347      -1.95150239718  2020-01-01T18:26:56.391               17425                 0.5      -7.56532455417       134.761250022      -8.21314970801
              ITTO02                   1       15.2726935677       631175285.609       4476.55047891       861.168867216       4498.45895364       10.8891529691        44.810659388       36.9114193918      -26.8664503946     -0.685358699612  2020-01-01T18:26:56.425               17020                 0.8      -7.55689933869       134.761629165      -8.20473060183
              ITTO02                   1       15.1288248815       631175285.643       4476.26414818       861.225389896       4498.28670388       10.8905305177       44.8112716964       36.5981232199       13.7154735037      0.349876221934  2020-01-01T18:26:56.458               10689                   2      -7.06737319222       134.762873369      -7.71522450367
              ITTO02                   1       14.9528218222       631175285.676       4475.89940465       861.297391534       4498.06728285       10.8922855504       44.8120517506       36.1990334184      -3.61295964769    -0.0921632214523  2020-01-01T18:26:56.491               23867                 0.2      -7.95923704774       134.765692546      -8.60713378491
              ITTO02                   1       14.8055006691       631175285.709       4475.58235951       861.359977347       4497.87655602       10.8938112887       44.8127298522        35.852136971      -72.6302905213      -1.85268191748  2020-01-01T18:26:56.525               20707                   0      -7.82217413794       134.769266437      -8.47012846027
              ITTO02                   1       14.6422659583       631175285.743       4475.25439196       861.424719279       4497.67925854       10.8953898008       44.8134313707       35.4932930846      -40.8742191115      -1.04259839275  2020-01-01T18:26:56.558               20680                 0.4      -7.84047065204       134.774062762      -8.48850225388
              ITTO02                   1       14.4780687451       631175285.776       4474.92642419       861.489461255       4497.48196093       10.8969685285       44.8141329463       35.1344523738      0.142765853591    0.00364143742602  2020-01-01T18:26:56.592               18905                 0.8      -7.76368084048         134.7799769      -8.41180772849
              ITTO02                   1       14.3084316573       631175285.809       4474.58131755       861.557586505       4497.27435297       10.8986299889        44.814871246       34.7568631159       13.4924945538      0.344125470501  2020-01-01T18:26:56.625               23845                   0      -8.03797871743       134.787406893      -8.68622530853
              ITTO02                   1       14.2055470056       631175285.843       4474.35304603       861.602648095       4497.13703025        10.899729096       44.8153596304        34.507107985      -66.5738160856      -1.69789192936  2020-01-01T18:26:56.658               21836                 0.9      -7.95639241898       134.793001382       -8.6047291374
              ITTO02                   1       14.0440781657       631175285.876       4474.02105929       861.668183429       4496.93731493       10.9013277683       44.8160699614        34.143879505      -69.9896126434      -1.78488755416  2020-01-01T18:26:56.692               18628                 0.4      -7.80658629562       134.802103764      -8.45506964557
              ITTO02                   1       13.8356735798        631175285.91       4473.60635785       861.750046932        4496.6878404       10.9033250601       44.8169573536        33.690157337      -9.92741604761     -0.253146325005  2020-01-01T18:26:56.725               17552                 0.7      -7.77280679786       134.815081956      -8.42149919817
              ITTO02                   1       13.7121643644       631175285.943       4473.35971882       861.798734334       4496.53946822       10.9045130899       44.8174851632       33.4203137516       21.7890782254      0.555580090974  2020-01-01T18:26:56.758               19230                 0.9       -7.8910652072       134.823647396      -8.53989556705
              ITTO02                   1       13.4625532705       631175285.976       4472.84472699       861.900395509       4496.22966137       10.9069941337       44.8185873534       32.8568761575       9.22128625133      0.235090539111  2020-01-01T18:26:56.792               57204                 0.1      -9.11547798122       134.843568044      -9.76462915973
              ITTO02                   1       13.3423018232        631175286.01       4472.59870921       861.948960273       4496.08166292       10.9081795452       44.8191139323       32.5877182261       13.0798736646      0.333436717251  2020-01-01T18:26:56.825               77007                 0.4      -9.45899556097       134.854055771      -10.1083156235
              ITTO02                   1        13.272538275       631175286.043       4472.45868672       861.976601198       4495.99742872       10.9088542832       44.8194136521       32.4345262438       28.0084805943      0.713968914552  2020-01-01T18:26:56.859               57310                 0.5      -9.15064233589       134.860305304       -9.8000630285
              ITTO02                   1       13.1252382518       631175286.077       4472.15526953       862.036496804       4495.81490015       10.9103165194       44.8200631557       32.1025739855        23.436208493      0.597353274652  2020-01-01T18:26:56.892               35855                 0.2      -8.66851674933       134.874545267      -9.31816671662
              ITTO02                   1       12.9346471922        631175286.11       4471.76162543       862.114203517       4495.57809322       10.9122138538       44.8209058741       31.6719137195       12.9679117813      0.330483571428  2020-01-01T18:26:56.926               25397                 0.3      -8.33108310442       134.894442297      -8.98105338912
              ITTO02                   1       12.8230981158       631175286.143       4471.52047688       862.161807078       4495.43302398       10.9133763243       44.8214221684       31.4080913032      -43.2578504009      -1.10230807198  2020-01-01T18:26:56.959               28005                 0.9       -8.4599682313       134.907424658      -9.11014749038
              ITTO02                   1       12.6509524444       631175286.177        4471.1660478       862.231772609       4495.21980787       10.9150850813       44.8221810498       31.0203405622      -46.8645835523      -1.19403725843  2020-01-01T18:26:56.992               20221                 0.1      -8.14324667396       134.927599078      -8.79375063661
              ITTO02                   1       12.4422414194        631175286.21       4470.74757744        862.31438011       4494.96806605       10.9171029146       44.8230771377       30.5625328529       1.99816651145     0.0509005780431  2020-01-01T18:26:57.026               33417                 0.7      -8.73648032296       134.953093601       -9.3873945458
              ITTO02                   1       12.3415384902       631175286.243       4470.54284704       862.354794602       4494.84490511       10.9180902372       44.8235155691       30.3385592639       12.6383614292      0.321913766206  2020-01-01T18:26:57.059               32742                 0.7      -8.73874966275       134.966226806      -9.38987519608
              ITTO02                   1         12.27947478       631175286.277       4470.41219145       862.380586469       4494.76630581       10.9187203741       44.8237953804       30.1956236813      -1.69632797922    -0.0432046909793  2020-01-01T18:26:57.092               20257                   0      -8.23295056604       134.974834932      -8.88421459115
