station	time[s]	height[km]	l.obs[km]	l.com[km]	l.O-C[km]	v.obs[km/s]	v.com[km/s]	v.O-C[km/s]	dec.com[km/s]	azi[deg]	zen[deg]	alt[deg]	ra[deg]	ha[deg]	dec[deg]	mag	abs.mag	lum[erg]	r.obs.x[km]	r.obs.y[km]	r.obs.z[km]	r.pro.x[km]	r.pro.y[km]	r.pro.z[km]	r.dst.x[km]	r.dst.y[km]	r.dst.z[km]	r.err.x[km]	r.err.y[km]	r.err.z[km]	r.err[km]	s.obs.x[km]	s.obs.y[km]	s.obs.z[km]	s.pro.x[km]	s.pro.y[km]	s.pro.z[km]	s.dst.x[km]	s.dst.y[km]	s.dst.z[km]	s.err.x[km]	s.err.y[km]	s.err.z[km]	s.err[km]	angle.dev[deg]	between.angle[deg]	lon[deg]	lat[deg]	alt[km]	theta[deg]	tau.cep	tau.pec	tau.hal	tau.hil	tau.wer	st.dist[km]
0	0	89.6759238071023	0	-0.569658863664284	0.569658863664284	-5.02224270405095	7.69228092216567	-12.7145236262166	0.00589338564000173	83.4259871377365	41.774534211813	48.225465788187	315.93015114363	42.4087761083906	11.0904260232395	-1.62167423162641	-2.10973463084936	6.9806176714216	6050.41110786409	-251.941546274283	2264.42240852836	81.3402080296828	-78.8959627401038	22.4368008352476	81340.2080296827	-78895.9627401038	22436.8008352476	0.107983032657765	0.0502437032331072	-0.21615338851884	0.246793542104977	6050.30312483144	-251.991789977516	2264.63856191688	81.3826427541133	-79.4536849331774	22.3288356998246	81382.6427541133	-79453.6849331774	22328.8356998246	0.0424347244305536	-0.557722193073656	-0.107965135423001	0.569658863664292	-0.122408065085723	0.0419999843789092	-156.985288141831	20.6301433639489	89.6759238071023	357.609785110189	0	0	0	0	0	115.517152019605
0	0.05	89.66012928076	0.116046776921784	-0.185059268794073	0.301106045715857	-5.02224270405095	7.69228092216567	-12.7145236262166	0.00589338564000173	83.738174682943	41.7618837623853	48.2381162376147	315.874620570604	42.4643066814157	11.2915163974094	-1.22440122940601	-1.71093445698389	4.8347473362281	6050.22229296162	-251.911467074905	2264.80458581186	81.3315635350319	-78.7823476152399	22.4587947105039	81331.5635350319	-78782.3476152399	22458.7947105039	-0.0721873751608655	-0.0332922222532798	0.144030019716825	0.164511506511874	6050.29448033679	-251.878174852652	2264.66055579214	81.3539933660934	-79.0771442643875	22.4017273021368	81353.9933660934	-79077.1442643875	22401.7273021368	0.0224298310615122	-0.294796649147611	-0.0570674083670601	0.301106045717851	0.0816527876085112	0.0419999843789092	-156.981739844449	20.6308897541793	89.66012928076	357.613333407571	0	0	0	0	0	115.437771039942
0	0.1	89.6443563982695	-0.502224270405095	0.199569228552283	-0.701793498957378	5.81805162346193	7.69287026072967	-1.87481863726774	0.0120125521027967	83.3744213115764	41.9525770439121	48.0474229560879	315.769700129301	42.5692271227195	11.000515234245	-0.808393549968876	-1.3034030520158	3.32170622827499	6050.45701608278	-252.429271247392	2264.31018268796	81.3776194523368	-79.3876633689769	22.3416163049508	81377.6194523368	-79387.6633689769	22341.6163049508	0.116479828685522	0.0542193589968083	-0.233194698621053	0.266246233486217	6050.34053625409	-252.483490606389	2264.54337738659	81.3253418250848	-78.7005752987459	22.4746243822179	81325.3418250848	-78700.5752987459	22474.6243822179	-0.0522776272520423	0.687088070231024	0.133008077267092	0.701793498960474	-0.131664107235743	0.22310211405297	-156.978191228487	20.6316361316316	89.6443563982695	357.616882023534	0	0	0	0	0	115.861407992623
0	0.15	89.6286051187497	0.697851939267977	0.584227757278894	0.113624181989083	12.7217216860369	7.69348217737595	5.02823950866093	0.0124641137489016	83.7701708765159	41.5513108907765	48.4486891092235	316.071407740146	42.2675195118739	11.3784875384483	-0.904563079794093	-1.38304428920917	3.57451987101765	6050.18737777059	-251.33797986253	2264.89806284823	81.2882240149938	-78.2127336378468	22.569061884684	81288.2240149938	-78212.7336378468	22569.061884684	-0.0637630461528897	-0.0294189872705902	0.127239881910384	0.145331312576785	6050.25114081675	-251.308560875259	2264.77082296632	81.2966880469946	-78.3239769310036	22.5475271540247	81296.6880469946	-78323.9769310036	22547.5271540247	0.00846403200086206	-0.111243293156818	-0.0215347306593321	0.113624181997739	0.0723819413918144	0.434543212644297	-156.974642283542	20.6323824984707	89.6286051187497	357.620430968478	0	0	0	0	0	115.040730269637
0	0.2	89.6128754015882	0.769947898198593	0.968917446289878	-0.198969548091285	6.00261436755311	7.69411667210456	-1.69150230455145	0.012915675393715	83.8314777852101	41.5306690025494	48.4693309974506	316.078264010784	42.2606632412361	11.4235855228337	-1.00326299638303	-1.48076178619283	3.91115218111177	6050.14918821361	-251.282464756761	2264.97710262498	81.2828534812499	-78.1421483825602	22.5827259395495	81282.8534812499	-78142.1483825602	22582.7259395495	-0.0965820693960413	-0.0444891367888486	0.192615603792481	0.220018522505222	6050.245770283	-251.237975619972	2264.78448702118	81.2680319477292	-77.9473480559117	22.6204358315142	81268.0319477292	-77947.3480559117	22620.4358315142	-0.014821533520706	0.194800326648518	0.0377098919646814	0.19896954809785	0.109626532337838	0.0263028891638309	-156.971092999214	20.6331288568608	89.6128754015882	357.623980252806	0	0	0	0	0	114.991639412425
0	0.25	89.5971672064392	1.29811337602329	1.35363942448935	-0.0555260484660619	10.5217970735968	7.69477374491532	2.82702332868145	0.0317696395066923	83.8515069117825	41.3371669754284	48.6628330245716	316.261350210713	42.0775770413074	11.4972162595007	-0.76749417999403	-1.23768677966928	3.12661719417064	6050.12330513232	-250.759191095929	2265.05039756227	81.24350966	-77.6250501200995	22.6828270017393	81243.50966	-77625.0501200995	22682.8270017393	-0.0831213294314221	-0.0383137384176953	0.165809478896204	0.189393456195871	6050.20642646175	-250.720877357512	2264.88458808337	81.2393734431947	-77.5706875682211	22.6933506286424	81239.3734431947	-77570.6875682211	22693.3506286424	-0.00413621680531651	0.0543625518783811	0.010523626903072	0.055526048476236	0.0946627131729536	0.193377650565593	-156.9675433651	20.6338752089653	89.5971672064392	357.62752988692	0	0	0	0	0	114.632747977239
0	0.3	89.5814804932233	1.82212760555827	1.73839482078141	0.0837327847768599	10.8848556580858	7.69729363605523	3.18756202203054	0.00936732948838263	83.8767071922888	41.1444790518581	48.8555209481419	316.442687904977	41.8962393470427	11.5736116065301	-0.759170030710898	-1.22212062438024	3.08211081751353	6050.09467721976	-250.241377264468	2265.1289791036	81.204475071325	-77.1120161203715	22.7821412946708	81204.475071325	-77112.0161203715	22782.1412946708	-0.0727146533196792	-0.0335339066841116	0.145076727291569	0.165708178755703	6050.16739187308	-250.207843357784	2264.98390237631	81.2107124492973	-77.1939943626829	22.7662717593666	81210.7124492973	-77193.9943626829	22766.2717593666	0.00623737797234207	-0.0819782423114521	-0.0158695353041403	0.0837327847811976	0.0830814514789638	0.193055897122906	-156.963993370798	20.6346215569467	89.5814804932233	357.631079881222	0	0	0	0	0	114.277975847178
0	0.6	89.4878091241578	5.10781285635331	4.04769219710868	1.06012065924463	12.2917695271549	7.69805231023626	4.5937172169186	0.0113757759732419	84.2690471710269	39.9307352178296	50.0692647821704	317.541228733051	40.7976985189691	12.1921392503678	-0.809436025920713	-1.22717826772242	3.09650158815062	6049.78906246427	-247.05241868962	2265.87280104854	80.9597195569677	-73.8951793419034	23.4048639023299	80959.7195569677	-73895.1793419034	23404.8639023299	-0.133573894454166	-0.061412110304489	0.266176064577419	0.304077506444699	6049.92263635872	-246.991006579316	2265.60662498396	81.0386895000478	-74.9330861607112	23.2039435307896	81038.6895000478	-74933.0861607112	23203.9435307896	0.0789699430800974	-1.03790681880785	-0.200920371540356	1.06012065923546	0.15544061486895	1.23812666549097	-156.942685258371	20.6390996792475	89.4878091241578	357.652387993649	0	0	0	0	0	112.083724844428
0	0.65	89.4722716849186	6.12424694006247	4.4327131293641	1.69153381069837	0.979901356614397	7.70127515764586	-6.72137380103147	0.0272960800129598	83.0073710083667	39.4179896911087	50.5820103088913	318.296007734447	40.0429195175732	11.587019829378	-1.19141791452386	-1.59492393525751	4.34479784226352	6050.44985624084	-245.70822766123	2264.58029277635	80.8840038909866	-72.9000436871375	23.5975045342888	80884.0038909866	-72900.0436871375	23597.5045342888	0.602935548098758	0.287643263319827	-1.2189728395706	1.39002327523867	6049.84692069274	-245.99587092455	2265.79926561592	81.0100087259868	-74.5561329832683	23.2769149874682	81010.0087259868	-74556.1329832683	23276.9149874682	0.126004835000262	-1.65608929613087	-0.320589546820614	1.69153381069766	-0.71482664959523	0.392829137497986	-156.939132451412	20.639846058849	89.4722716849186	357.655940800609	0	0	0	0	0	111.415800833048
0	0.75	89.4412602817686	5.25479805984547	5.20288347075556	0.0519145890899072	-3.02798113634557	7.7021467222382	-10.7301278585838	0.0147769441196154	84.183722720209	39.8652559960127	50.1347440039873	317.622129915459	40.7167973365615	12.1600619216885	0.552759787694322	0.137058267196015	0.881407401505954	6049.83320099922	-246.883285239	2265.79104821832	80.9487704135357	-73.7512740763747	23.4327214121697	80948.7704135356	-73751.2740763747	23432.7214121697	-0.0784862160682678	-0.0361839252134669	0.156565724513959	0.178835647031428	6049.91168721529	-246.847101313787	2265.6344824938	80.9526376074348	-73.8021008436152	23.4228822505283	80952.6376074348	-73802.1008436152	23422.8822505283	0.00386719389911741	-0.0508267672405054	-0.00983916164143011	0.0519145890726304	0.0914976380946066	0.336312715346424	-156.932025496782	20.6413388596504	89.4412602817686	357.663047755238	0	0	0	0	0	111.986813027839
