             Station      good/bad_point           el(degre)             time(s)               x(km)               y(km)               z(km)                 lon                 lat             alt(km)         residues(m)    residues(arcmin)                     date                Flux             FluxErr                 Mag distance_to_cam(km)              MagAbs
              FRCE03                   1       29.2163102444       631267272.788       4373.61871629       165.815437256       4702.42410756       2.17119446221       47.2444422745        57.430160104      -19.7000840351     -0.579591823766  2020-01-02T20:00:03.604            3898.831            261.2935      -4.39023326503       116.847578695      -4.72833185209
              FRCE03                   1       28.8921712673       631267272.822       4373.41950979        166.27693835       4701.92512362       2.17733064591       47.2426107693       56.9405290389       15.2481120507      0.447988821958  2020-01-02T20:00:03.637            86175.16            384.3843      -7.75398059047        117.00994721      -8.09509450752
 
              FRCE07                   1        41.622803437       631267270.254        4385.5480836       138.178707315       4732.30547609       1.80466347712       47.3530175317       86.8251972878      -18.5545851975     -0.504046898804  2020-01-02T20:00:01.070            463.5585            85.96996      -1.91677022713       126.547680748      -2.42804117817
              FRCE07                   1       41.4745394154        631267270.32       4385.21198737       138.957340454       4731.46360284       1.81496492468       47.3499881205       85.9950484061      -8.72210524956     -0.238535683795  2020-01-02T20:00:01.136            604.4384            180.8741      -2.20558612027       125.701902337       -2.7022953714
              FRCE07                   1       41.4023464014       631267270.354       4385.06288772       139.302759182       4731.09012941       1.81953534072       47.3486436608       85.6268127191          7.83389929      0.214882954199  2020-01-02T20:00:01.170            790.5145            159.9848      -2.49732227303       125.328517284      -2.98757178164
              FRCE07                   1       41.3352448713       631267270.387       4384.92016068       139.633414485       4730.73261848       1.82391068363       47.3473563495       85.2743367201       17.1590911726      0.472014041929  2020-01-02T20:00:01.203            1207.141            196.8027      -2.95726155727       124.972152488      -3.44132780757
              FRCE07                   1       41.1969214845       631267270.454         4384.584903       140.410104964       4729.89284567       1.83418915157       47.3443313175       84.4464716784      -13.1365712331     -0.363786804576  2020-01-02T20:00:01.270            1317.715            204.9192      -3.05308163734       124.139207417      -3.52262647857
              FRCE07                   1       41.1352560529       631267270.487       4384.43733681       140.751971122       4729.52321335       1.83871375737       47.3429992882       84.0821166786      -27.5689618135     -0.765708252258  2020-01-02T20:00:01.303            883.5121            148.4112      -2.61935575755       123.774442184      -3.08251064639
              FRCE07                   1       40.9660711867       631267270.554       4384.12699536        141.47093824       4728.74585215       1.84823022128       47.3401968681       83.3159259168       28.4668110122      0.795551772621  2020-01-02T20:00:01.370            1261.159            174.7152      -3.00656843942       123.011089435      -3.45628976342
              FRCE07                   1       40.7246183807       631267270.654       4383.62921751       142.624138702       4727.49898944       1.86349692827       47.3356988317       82.0871837681       30.4709384449       0.86004477988  2020-01-02T20:00:01.470            1650.093            214.1889      -3.29959859653       121.797580743      -3.72779190663
              FRCE07                   1       40.6547835097       631267270.687       4383.47871199       142.972814404       4727.12199451       1.86811352112       47.3343380904       81.7157170623       19.4049507657      0.549349098272  2020-01-02T20:00:01.503            1571.195            168.5083       -3.2467483232        121.43336158      -3.66843841091
              FRCE07                   1       40.5734977731        631267270.72       4383.30730582       143.369910563       4726.69264644       1.87337157499       47.3327879657       81.2926928584       8.42972031996      0.239458085257  2020-01-02T20:00:01.536             2077.68            213.7641       -3.5505237987       121.020110253      -3.96481151996
              FRCE07                   1       40.4797280579       631267270.754       4383.12514306       143.791926502       4726.23635462       1.87896001433       47.3311400752        80.843154377       10.9403713673      0.311903873366  2020-01-02T20:00:01.570            2308.891            202.4222      -3.66555428662       120.582749064      -4.07198019038
              FRCE07                   1       40.4241114638       631267270.787       4382.98499842       144.116599179       4725.88531222       1.88325970195       47.3298719492       80.4973304568       -27.266831654     -0.779529023779  2020-01-02T20:00:01.603             2247.33            177.2516      -3.63649199455       120.247562334          -4.0368734
              FRCE07                   1       40.3108096601        631267270.82       4382.80519968       144.533138374       4725.43494196       1.88877636289       47.3282445696       80.0536843916       17.6924706754      0.507616783096  2020-01-02T20:00:01.636            2053.308            213.2512      -3.53903172773       119.819195542      -3.93166372494
              FRCE07                   1       40.2549840736       631267270.854       4382.66990234       144.846581315       4725.09604137       1.89292788847       47.3270196545       79.7198653155      -18.1353336513     -0.521721166255  2020-01-02T20:00:01.670            2860.143            243.2599      -3.89914892832       119.498094858      -4.28595383553
              FRCE07                   1       40.1847467035       631267270.887        4382.5129599       145.210169405       4724.70292288       1.89774387858       47.3255984276       79.3326645254      -49.1300786975      -1.41778792211  2020-01-02T20:00:01.703            2108.073             192.213      -3.56825119347       119.126973168      -3.94830172933
              FRCE07                   1       39.9700540004       631267270.954        4382.1791306       145.983550752       4723.86672796       1.90798893796        47.322574121          78.5091401       26.5819672001      0.772183408871  2020-01-02T20:00:01.770            3646.271            279.8172       -4.1642617306       118.342447091      -4.52996445757
              FRCE07                   1       39.8625609942       631267270.988       4382.01816313       146.356463623       4723.46352733       1.91292946596       47.3211152419       78.1120893741       68.1459579277       1.98588972138  2020-01-02T20:00:01.803            3566.917            254.2867      -4.14092920254       117.966563487      -4.49972384285
              FRCE07                   1       39.6093271085       631267271.088       4381.54127626       147.461266014       4722.26899355       1.92756837966       47.3167908174       76.9359297731       27.9252522707      0.821479087448  2020-01-02T20:00:01.903            2585.743            212.8321      -3.79298755841       116.862315821      -4.13136000005
              FRCE07                   1       39.5336227095       631267271.121       4381.37701875        147.84180091       4721.85755184        1.9326112438       47.3153005262       76.5308702445      -17.0123175636     -0.502072442432  2020-01-02T20:00:01.936            2039.248            147.1687      -3.53560013156       116.485262781      -3.86695505031
              FRCE07                   1       39.4076153192       631267271.154        4381.2201461       148.205227311       4721.46460817       1.93742771052       47.3138768548       76.1440473824       58.9603643446        1.7454273845  2020-01-02T20:00:01.970            3086.493            215.2104      -3.98625960924       116.126760732       -4.3109211687
              FRCE07                   1       39.3460333037       631267271.187       4381.04937541       148.600851257       4721.03685188        1.9426712502       47.3123266293       75.7229825842      -31.7257571046     -0.942342611982  2020-01-02T20:00:02.003            3187.646            248.1799      -4.02160157748       115.738290668      -4.33898689751
              FRCE07                   1       39.2351921741       631267271.221       4380.88861645       148.973281062       4720.63417355       1.94760772205       47.3108668837       75.3266305019     -0.561606682582    -0.0167338933014  2020-01-02T20:00:02.036            3768.713             254.141      -4.20400614738       115.374319935      -4.51455191802
              FRCE07                   1       39.1364339766       631267271.254       4380.72508852       149.352125739       4720.22455934       1.95262956361       47.3093815922       74.9234784303      -3.05910880092    -0.0914426945519  2020-01-02T20:00:02.070            4037.849            225.3417      -4.27943414426       115.005812734      -4.58303310145
              FRCE07                   1       39.0324640242       631267271.288       4380.56998885       149.711444697       4719.83605671       1.95739289731       47.3079724774       74.5411299872       15.1537695117      0.454349938026  2020-01-02T20:00:02.103            3031.504            213.9293      -3.96877160188       114.657928392      -4.26579205585
              FRCE07                   1       38.9591584698        631267271.32       4380.41259534       150.076077767       4719.44180836       1.96222699502        47.306542149       74.1531518263      -40.9863738662       -1.2326572732  2020-01-02T20:00:02.136            2922.757             166.272      -3.92951018081       114.306536396      -4.21986550774
              FRCE07                   1       38.8368110579       631267271.354       4380.25482757       150.441577894       4719.04662253       1.96707290828       47.3051080416       73.7642763595       9.50607340535      0.286772782415  2020-01-02T20:00:02.170            3406.156            252.4546       -4.0963650566       113.955979332      -4.38005064551
              FRCE07                   1       38.7585257896       631267271.388       4380.10072199       150.798593844       4718.66060996       1.97180664555       47.3037068581       73.3844520954      -35.7441827685      -1.08154073358  2020-01-02T20:00:02.203             3600.96            211.9847       -4.1571842729       113.615189103      -4.43436625119
              FRCE07                   1       38.6341438465       631267271.421       4379.93376634       151.185379487       4718.24240982       1.97693544994       47.3021884298       72.9729835191      0.676334428519     0.0205307843297  2020-01-02T20:00:02.237            3547.643            251.9738      -4.14168352269       113.247816562      -4.41183271016
              FRCE07                   1       38.5543410261       631267271.454        4379.7918997        151.51404151       4717.88705407        1.9812938135       47.3008978478        72.623370025      -28.3155871961     -0.861911338458  2020-01-02T20:00:02.270            3038.198            143.5767      -3.97382283175       112.937163212      -4.23800720577
              FRCE07                   1       38.4363119807       631267271.488       4379.61387699       151.926466214       4717.44113248       1.98676331499       47.2992779155       72.1846831221      -27.8991062422     -0.852160312431  2020-01-02T20:00:02.303            4373.999            241.5185      -4.37014740019       112.549321929      -4.62686181453
              FRCE07                   1       38.3360263917       631267271.521       4379.45761024       152.288488925        4717.0497065       1.99156473102       47.2978555561       71.7996342554      -37.6634319408      -1.15387686098  2020-01-02T20:00:02.337             4095.19            180.9928      -4.29920736708       112.210716068      -4.54937903612
              FRCE07                   1        38.240205947       631267271.554       4379.30205741       152.648857697       4716.66006879       1.99634452379       47.2964393258       71.4163691974      -58.8072744557      -1.80705125882  2020-01-02T20:00:02.370            4677.513            204.4413      -4.44410919153       111.875379739      -4.68778180381
              FRCE07                   1       38.0996240759       631267271.587       4379.12484027       153.059416123       4716.21616506       2.00179039273       47.2948254041       70.9797556541      -16.6336375029     -0.512866059314  2020-01-02T20:00:02.403            4406.526            193.5386      -4.38012468676       111.495454242      -4.61641049283
              FRCE07                   1       38.0244928673       631267271.621       4378.96760295        153.42368736       4715.82230793       2.00662262215        47.293393039       70.5923935648      -91.5141283661       -2.8301705175  2020-01-02T20:00:02.437            13559.62            206.8652      -5.60093965261       111.160265411      -5.83068752785
              FRCE07                   1       37.8763154758       631267271.654       4378.79824231       153.816044656       4715.39808361        2.0118277826       47.2918498144        70.175193217      -26.9319570463     -0.835597502981  2020-01-02T20:00:02.470             41097.5            261.3668      -6.80572738262       110.801253919      -7.02845075891
              FRCE07                   1       37.5972420119       631267271.721       4378.48825557       154.534190018       4714.62161091       2.02135592778       47.2890240648       69.4116523876       99.9096267704       3.11815947049  2020-01-02T20:00:02.537            271590.4            501.6569      -8.85763209318        110.14963838      -9.06754747171
              FRCE07                   1       37.4996586422       631267271.754       4378.35861037       154.834538679       4714.29686812       2.02534123402       47.2878418225       69.0923470831       107.645459967       3.36786081126  2020-01-02T20:00:02.570            330698.2            541.6225      -9.07201210544       109.879247009      -9.27659047836
              FRCE07                   1       37.1971690439       631267271.887       4377.89916036       155.898945149       4713.14601119       2.03946651443       47.2836500081       67.9608979746       25.1939399691      0.795091786885  2020-01-02T20:00:02.703            142380.9            391.1864      -8.15890333601       108.931307702       -8.3446669225
              FRCE07                   0       36.5592978892       631267272.021       4377.09404305       157.764158045       4711.12930682       2.06422550415       47.2762967195        65.978721777       58.7270388911       1.88136033451  2020-01-02T20:00:02.837            131476.2             398.558      -8.07639527388       107.309968662      -8.22959561408
              FRCE07                   0       36.4428148857       631267272.054       4376.94501302       158.109415465       4710.75600781       2.06880939432       47.2749345155       65.6118865501       53.2939224808       1.71200371873  2020-01-02T20:00:02.870            145046.5            411.0981      -8.18379479394       107.015557633      -8.33102938811
              FRCE07                   0       36.3255288694       631267272.088       4376.79608774       158.454430224       4710.38297115       2.07339034812       47.2735729302       65.2453317852       47.2190152169       1.52101022321  2020-01-02T20:00:02.903            137005.7            404.0629      -8.12263347882       106.723170228      -8.26392706656
              FRCE07                   0       36.1768534872       631267272.121       4376.62688408       158.846423842       4709.95914005       2.07859541261        47.272025534       64.8288926366       70.5186803633       2.27858016693  2020-01-02T20:00:02.937              208433            435.3009       -8.5791752679       106.393192773      -8.71374447745
              FRCE07                   0       36.0709528137       631267272.154       4376.49052046       159.162337043       4709.61756857       2.08279051562       47.2707781475       64.4932996999       56.7697102985       1.83889348469  2020-01-02T20:00:02.970            218416.2            451.8213      -8.63066952013       106.128994312      -8.75983976431
              FRCE07                   0       35.4429600231       631267272.321       4375.67895713       161.042483398       4707.58471786       2.10776246915       47.2633484943       62.4964228402      -74.5457112984      -2.45024394812  2020-01-02T20:00:03.137            10908.56            171.3443      -5.38111992012       104.589317966      -5.47855657484
              FRCE07                   0       35.3330863039       631267272.354       4375.53679301       161.371834603       4707.22861695       2.11213775678       47.2620459823       62.1466928314      -105.718326413       -3.4836456849  2020-01-02T20:00:03.170            6463.041            171.0251       -4.8135547233       104.325483908      -4.90550676249
              FRCE07                   0       35.0667079915       631267272.421        4375.2652626       162.000888299       4706.54847189       2.12049518339       47.2595573538       61.4787734586      -50.9694512879      -1.68762326468  2020-01-02T20:00:03.237             5516.35            277.0236      -4.64346083874       103.826541951       -4.7250027869
              FRCE07                   0        34.748481628       631267272.487       4374.91166252       162.820072554       4705.66275398       2.13138004968       47.2563148504       60.6090894163      -54.4209813485      -1.81307807407  2020-01-02T20:00:03.303            2677.045            186.4811      -3.86074801746       103.186719639      -3.92886704857
              FRCE07                   0       34.6338464956       631267272.521       4374.76890348       163.150801998       4705.30516289       2.13577505424       47.2550052118         60.25800791      -89.6023131798      -2.99257074196  2020-01-02T20:00:03.337            2684.754            150.5963       -3.8647027714       102.931628375      -3.92744698818
              FRCE07                   0       34.4940665244       631267272.555       4374.62138617       163.492554906       4704.93565301       2.14031682256       47.2536515942       59.8952464902      -83.0797433432      -2.78179798109  2020-01-02T20:00:03.370            3027.306             186.072      -3.99610660472       102.670005099      -4.05332452267
              FRCE07                   0       34.3304551626       631267272.588       4374.45296153       163.882743773       4704.51377324       2.14550262828       47.2521057238       59.4810988336      -70.3310456059      -2.36174149764  2020-01-02T20:00:03.403            2818.975            177.9008      -3.91990541325       102.373770464      -3.97084890729
              FRCE07                   0       34.0756169184       631267272.655       4374.16241632       164.555849002       4703.78599881       2.15444939025       47.2494379601       58.7667311115      -114.728830876      -3.87172688139  2020-01-02T20:00:03.470             3457.43              237.22      -4.14347559688        101.86899285      -4.18368565904
              FRCE07                   0          33.9166087       631267272.687       4374.01215812       164.903951738       4703.40962338       2.15907671792       47.2480577936       58.3973229801      -83.9319589999      -2.83962067004  2020-01-02T20:00:03.503            2915.724            174.3452      -3.95967025424       101.611078725        -3.994375564
              FRCE07                   0       33.7938571177       631267272.721       4373.86659806       165.241170277       4703.04501615       2.16355963832       47.2467204513       58.0394872464      -123.116207981      -4.17550245699  2020-01-02T20:00:03.537            3220.884            178.0231      -4.06868697247       101.363288125      -4.09809042341
              FRCE07                   0       33.6268733178       631267272.755       4373.69872392       165.630083817       4702.62451529       2.16873012001       47.2451776938       57.6268228695      -117.626143545      -4.00048454795  2020-01-02T20:00:03.570            3167.568            175.6292       -4.0518629078       101.080047699      -4.07519009875
              FRCE07                   0       33.4836304184       631267272.788       4373.56839059       165.932026662       4702.29804883       2.17274460335       47.2439796373       57.3064603627       -86.967289772      -2.96416420348  2020-01-02T20:00:03.603            3184.132             190.856      -4.05865212836       100.862034014      -4.07729073848
 
