             Station      good/bad_point           el(degre)             time(s)               x(km)               y(km)               z(km)                 lon                 lat             alt(km)         residues(m)    residues(arcmin)                     date                Flux             FluxErr                 Mag distance_to_cam(km)              MagAbs
              ITSI01                   1       27.4972910203        631267237.91       4963.20981509       1297.52712324       3873.67577654       14.6508823679       37.2400495881        57.902994364      -7.09522605983     -0.218246797335  2020-01-02T19:59:28.726            1948.193            49.32244      -4.61387654995       111.761504966      -4.85533775645
              ITSI01                   1       27.3811411042       631267237.944       4962.84728511       1297.66194865       3873.64743932       14.6533634979        37.241559167       57.6337717675      -19.9089524916       -0.6131992309  2020-01-02T19:59:28.760            1652.316            47.81929      -4.43698819381       111.614520661      -4.67559168619
              ITSI01                   1       27.1530779427        631267238.01       4962.08903887        1297.9439415       3873.58817087       14.6585538728       37.2447167531       57.0707208963       -6.5590156982     -0.202569987244  2020-01-02T19:59:28.826            2193.483            46.44803      -4.74849829201       111.310838204      -4.98118555767
              ITSI01                   1       27.0539636289       631267238.044       4961.72814646       1298.07815789       3873.55996166       14.6610247375       37.2462197416       56.8027516558       24.6215039801      0.761392058581  2020-01-02T19:59:28.860            2234.151            46.93048      -4.77016764664       111.168086036      -5.00006828936
              ITSI01                   1       26.9167328056       631267238.077       4961.34034885       1298.22238037       3873.52964939       14.6636801483       37.2478348628        56.514818196      -15.5235661622     -0.480706366427  2020-01-02T19:59:28.893            3256.044            49.96217      -5.18152487677       111.015983341      -5.40845242732
              ITSI01                   1        26.809763164        631267238.11       4961.01290348       1298.34415776       3873.50405457       14.6659225754       37.2491986917       56.2717060963      -26.6450403678     -0.826044387007  2020-01-02T19:59:28.926              2017.4            45.16768      -4.66368152862         110.8885982      -4.88811599546
              ITSI01                   1       26.6891705475       631267238.144       4960.64622676       1298.48052535       3873.47539323       14.6684339654       37.2507259934       55.9994783867      -39.9231924005      -1.23927258051  2020-01-02T19:59:28.960            1233.514            41.67203      -4.13172916112        110.74709215      -4.35339082071
              ITSI01                   1         26.46912624       631267238.211       4959.87238561       1298.76831796        3873.4149058       14.6737350775       37.2539494878       55.4250048264       19.9519324741      0.620988519238  2020-01-02T19:59:29.027            2221.688            45.92043      -4.77459551796       110.452432578      -4.99047194351
              ITSI01                   1       26.3437239848       631267238.244       4959.49397292       1298.90905018       3873.38532711       14.6763278599       37.2555259179       55.1441041275       7.78818075809      0.242713409678  2020-01-02T19:59:29.060            3521.343            50.44358      -5.27698677046       110.310317645      -5.49006744628
              ITSI01                   1       26.2390545643       631267238.277       4959.16706621       1299.03062724        3873.3597744       14.6785680063       37.2568878443       54.9014476265       7.22512073037      0.225414756557  2020-01-02T19:59:29.093            4267.822            51.08793      -5.48769631365       110.188595867      -5.69837955808
              ITSI01                   1       26.1219535872       631267238.311       4958.82025115       1299.15960825       3873.33266554       14.6809448485       37.2583327768       54.6440243266      -7.09103515557     -0.221488879682  2020-01-02T19:59:29.127            4133.025            52.04164      -5.45507209902       110.060528967      -5.66323007785
              ITSI01                   1       25.9925421353       631267238.344       4958.41526271       1299.31022402       3873.30100955       14.6837207281       37.2600201626       54.3434359178      -4.62028475647     -0.144509376166  2020-01-02T19:59:29.160            4874.343            53.12659      -5.63667655178       109.912376879      -5.84190955018
              ITSI01                   1       25.8767739938       631267238.378       4958.04644075       1299.44738943       3873.27218052        14.686249048       37.2615569411       54.0697039745       3.95377251726      0.123813273374  2020-01-02T19:59:29.194            4930.944            53.92044      -5.65146046731       109.778768803      -5.85405224605
              ITSI01                   1       25.7470202629       631267238.411       4957.66617623       1299.58881034       3873.24245708       14.6888561406       37.2631414781       53.7874927553      -11.2589840209     -0.353016353739  2020-01-02T19:59:29.227              5306.7            52.39507      -5.73374761432       109.642331734      -5.93363892927
              ITSI01                   1       25.6377071584       631267238.444        4957.3130131       1299.72015221       3873.21485203       14.6912777287       37.2646131585       53.5254066373       2.97046044476     0.0932431277729  2020-01-02T19:59:29.260            5302.104             52.3826      -5.73498130422       109.516819624      -5.93238542105
              ITSI01                   1       25.5069205804       631267238.478        4956.9202483       1299.86622199        3873.1841515       14.6939712019       37.2662499472       53.2339452309      -2.35905976107    -0.0741447624223  2020-01-02T19:59:29.294            5931.404            53.13989      -5.85938699519       109.378596851       -6.0540487341
              ITSI01                   1       25.3859160363       631267238.511       4956.56438304       1299.99856878       3873.15633523       14.6964119394       37.2677330378       52.9698783969      -12.1318731285     -0.381735014703  2020-01-02T19:59:29.327             5336.81            54.35373      -5.74716379009       109.254604167      -5.93936252962
              ITSI01                   1        25.293091783       631267238.545       4956.23256419       1300.12197268       3873.13039856       14.6986880189        37.269115978       52.7236655318        28.373848454      0.893733334902  2020-01-02T19:59:29.361            4695.543            52.97146      -5.61008610494       109.140059327      -5.80000703256
              ITSI01                   1       25.1824460612       631267238.578       4955.87993644       1300.25311544       3873.10283535        14.701107117       37.2705857126       52.4620234107       43.2635966569       1.36424536591  2020-01-02T19:59:29.394            4210.984             53.0902      -5.49413309146       109.019466093      -5.68165334548
              ITSI01                   1       25.0432281971       631267238.612        4955.4916355        1300.3975251       3873.07248374       14.7037712768       37.2722042124       52.1739258431       18.6389927991      0.588458969359  2020-01-02T19:59:29.427            2269.705            48.28386      -4.82603148466        108.88803057      -5.01093219918
              ITSI01                   1       24.5261098371       631267238.745       4953.97916566       1300.96001477       3872.95426129       14.7141517988       37.2785092372       51.0518907148      -4.01576565492     -0.127366170308  2020-01-02T19:59:29.561            9353.565            66.10918       -6.3748203855       108.389734798      -6.54976115391
              ITSI01                   1        24.419359309       631267238.778       4953.64727124       1301.08344677        3872.9283187        14.716430403       37.2798929763       50.8057010706       9.90613474772      0.314497040703  2020-01-02T19:59:29.594            9213.102            62.16266      -6.36079441107       108.283317408      -6.53360217362
              ITSI01                   1       24.0354910733       631267238.878       4952.54134065       1301.49474391       3872.84187346       14.7240249736       37.2845042866       49.9854273962      -5.56114360324     -0.177121021914  2020-01-02T19:59:29.694            8230.561            58.16224      -6.24721747636       107.936388819       -6.4130568962
              ITSI01                   1       23.7919965114       631267238.945       4951.81253647       1301.76578721       3872.78490636       14.7290313326          37.2875435       49.4449319077       12.6961738656      0.405203844387  2020-01-02T19:59:29.761            9032.911            56.56927       -6.3540262497       107.714256949      -6.51539219908
              ITSI01                   1       23.6504707272       631267238.979       4951.41369093       1301.91411843       3872.75373053       14.7317716403       37.2892068673       49.1491610269        4.4115843277      0.140953809983  2020-01-02T19:59:29.795            9425.693            56.96363      -6.40368954603       107.594890774      -6.56264779109
              ITSI01                   1       23.5486402488       631267239.012       4951.08763671       1302.03537846       3872.72824445       14.7340121049       37.2905667283       48.9073807561       32.2517437427       1.03139452808  2020-01-02T19:59:29.828            13439.44            63.81839      -6.79137415693       107.498469184      -6.94838555588
              ITSI01                   1       23.4072972661       631267239.046       4950.70917328       1302.17612954       3872.69866179       14.7366130089       37.2921452454       48.6267496154       9.42682390792      0.301775575123  2020-01-02T19:59:29.862            9431.029            63.92937      -6.41035639701       107.387861194      -6.56513236089
              ITSI01                   1       23.3009968538       631267239.079       4950.35939905       1302.30621107       3872.67132163       14.7390170513       37.2936041756       48.3674033421       48.4053568069         1.551031709  2020-01-02T19:59:29.895            14426.07            69.87963      -6.87452569847       107.286894925      -7.02725907953
              ITSI01                   1       22.7902464609       631267239.213       4948.90372805       1302.84757716       3872.55753886        14.749025141       37.2996766108       47.2881920587       54.8879919179       1.76545181981  2020-01-02T19:59:30.028            9111.858            75.57513      -6.38908640366       106.879745873      -6.53356346624
              ITSI01                   1       22.3783552706       631267239.313       4947.81932824       1303.25086698       3872.47277657       14.7564838804       37.3042010372       46.4843628616      -6.02075530046     -0.194181347717  2020-01-02T19:59:30.129            7262.664            65.94565      -6.15420784934       106.590217692      -6.29279459524
              ITSI01                   1        21.989951589       631267239.413       4946.70705469       1303.66452308       3872.38583552       14.7641372073       37.3088424486       45.6599849685       23.3508152355      0.755126788997  2020-01-02T19:59:30.229            11360.46            65.67527      -6.65121946401       106.305580437      -6.78399977953
              ITSI01                   1        21.879428998       631267239.446       4946.38068402       1303.78590079       3872.36032471       14.7663834479       37.3102044943       45.4181123106        42.057478635       1.36110829191  2020-01-02T19:59:30.262            9198.368            68.72906      -6.42530712425       106.224444856      -6.55642947466
              ITSI01                   1       21.5707510134       631267239.513       4945.59455728       1304.07826243       3872.29887698       14.7717949785       37.3134854904       44.8355558632      -12.8805872082     -0.417605815076  2020-01-02T19:59:30.329            11563.42            76.76014      -6.68320002558       106.033478963      -6.81041507988
              ITSI01                   1       21.4612628591       631267239.546       4945.28298128       1304.19413799       3872.27452259       14.7739402035       37.3147859871       44.6046794155      -2.21420034488    -0.0718374192059  2020-01-02T19:59:30.362            9132.293            69.30394      -6.43037350621       105.959542691      -6.55607388253
              ITSI01                   1       21.3472457689        631267239.58       4944.94629113       1304.31935353       3872.24820515       14.7762585975       37.3161913699        44.355203626       20.5199023213      0.666242135523  2020-01-02T19:59:30.396            7719.964             66.5087      -6.25159361574       105.880768425      -6.37567903831
              ITSI01                   1       21.2045335602       631267239.613       4944.57762024       1304.45646275       3872.21938792       14.7787975112       37.3177303172       44.0820432569       2.91122985595     0.0945979539821  2020-01-02T19:59:30.429             5443.68            62.34007      -5.87690530511       105.795850954      -5.99924848562
              ITSI01                   1       21.0615360127       631267239.647       4944.22075152       1304.58918273       3872.19149322       14.7812554513       37.3192200712        43.817639519      -25.0417108857     -0.814331670551  2020-01-02T19:59:30.462            7154.069            65.76757      -6.17826767023       105.714988451      -6.29895050365
              ITSI01                   1       20.6653126108       631267239.747       4943.11687213       1304.99971703       3872.10520831        14.788860336       37.3238286863       42.9998509823       6.02087535499      0.196241712686  2020-01-02T19:59:30.563            8790.891            64.14386      -6.41547587112        105.47321749      -6.53118684355
              ITSI01                   1       20.5332251125        631267239.78        4942.7568837       1305.13359724       3872.07706975       14.7913410002       37.3253317596       42.7331846864       10.9274174535       0.35642052028  2020-01-02T19:59:30.596            7587.057             63.5858      -6.26023559562       105.397114162      -6.37437919457
              ITSI01                   1       20.4141789995       631267239.813       4942.43945399       1305.25164979        3872.0522578       14.7935286469       37.3266571963       42.4980543181       9.70017190443      0.316589545951  2020-01-02T19:59:30.629            7228.941             66.4507      -6.21200690706       105.331130508      -6.32479063429
              ITSI01                   1       20.0268292605       631267239.914       4941.40532018       1305.63624562       3871.97142456       14.8006572833       37.3309756437        41.732103107       11.3881797467      0.372416091563  2020-01-02T19:59:30.730            3599.814            53.79478      -5.46938203029       105.123487588      -5.57788083357
              ITSI01                   1       19.8943191667       631267239.947       4941.06908658       1305.76129137       3871.94514281       14.8029755979       37.3323798537       41.4830865762      -2.58881503479    -0.0847118441444  2020-01-02T19:59:30.763            3874.672            54.73442      -5.55435624517       105.058396716      -5.66151008918
              ITSI01                   1       19.4784134181       631267240.047       4939.98768359       1306.16346666       3871.86061476       14.8104336228       37.3368965397         40.68226452      -17.8130915188     -0.584003126074  2020-01-02T19:59:30.863            3447.091             49.8905      -5.44398122835       104.857142018      -5.54697131049
              ITSI01                   1       19.3413391654        631267240.08       4939.64073477       1306.29249742       3871.83349545         14.81282698       37.3383457769       40.4253580848      -30.0641732132     -0.986238124363  2020-01-02T19:59:30.896             3309.79            53.77168      -5.40552907914       104.795197103      -5.50723597332
              ITSI01                   1       19.1033103034       631267240.147       4939.00668737       1306.52830053       3871.78393503       14.8172015613       37.3409944257       39.9558916503      -20.2290348849     -0.664298634217  2020-01-02T19:59:30.963            2703.494            48.87561      -5.19596900995        104.68529825      -5.29539748343
              ITSI01                   1       18.8378795003       631267240.214        4938.3348714       1306.77814984       3871.73142242       14.8218377581       37.3438010941       39.4585010652      -39.4990335391      -1.29849004697  2020-01-02T19:59:31.030            3239.504            57.63597      -5.40406315782       104.573527538      -5.50117194859
              ITSI01                   1       18.7227015683       631267240.248       4938.01161292       1306.89837013       3871.70615487       14.8240689412       37.3451516723       39.2191859979      -17.2826027331     -0.568430728484  2020-01-02T19:59:31.064            2490.228            55.62627       -5.1236900073         104.5214651      -5.21971745078
              ITSI01                   1        18.595692455       631267240.281       4937.67028371       1307.02531094       3871.67947482       14.8264251185       37.3465778139       38.9665033379      -6.33531339797     -0.208477853281  2020-01-02T19:59:31.097            2705.648            56.18631      -5.21963713577       104.467706632      -5.31454743973
              ITSI01                   1       18.2301563981       631267240.381       4936.72368317       1307.37735302       3871.60548363       14.8329608877        37.350533242       38.2658009278      -5.09833564465     -0.168001531359  2020-01-02T19:59:31.197            1749.014             43.1542      -4.76346751437       104.325161669      -4.85541284635
              ITSI01                   1       18.1024986237       631267240.414       4936.40906791       1307.49435887       3871.58089167       14.8351336049       37.3518479923       38.0329316309      -18.6879250272     -0.616075994876  2020-01-02T19:59:31.230            1794.805            47.09113      -4.79788305949       104.279919167      -4.88888648874
 
              ITSI02                   0       19.7693167807       631267237.518       4968.23473889         1295.658347       3874.06855054       14.6165236606       37.2191334065       61.6358580016      -472.094647003      -9.51848326104  2020-01-02T19:59:28.334            179.2517            53.85447      -2.18031026071       170.504903431       -3.3389946261
              ITSI02                   1       19.3651192453       631267237.752       4966.14423627       1296.43580787       3873.90514605       14.6308106617       37.2278333614       60.0826045535       36.9744539991      0.746875885568  2020-01-02T19:59:28.568            152.8883            28.15353      -2.01706446628       170.187330041      -3.17170059114
              ITSI02                   1       19.1562388568       631267237.819       4965.31969974       1296.74245417       3873.84069602       14.6364485406       37.2312654799       59.4700805818       34.5036188146      0.697446398041  2020-01-02T19:59:28.635            188.5834              32.396      -2.24997536968       170.069996683      -3.40311388588
              ITSI02                   1       18.8555250896       631267237.919        4964.1693561       1297.17026859       3873.75077922       14.6443168139       37.2360544073        58.615628686      -4.23248358231    -0.0856328646175  2020-01-02T19:59:28.735            660.2507            62.20499      -3.61805491082       169.913815648      -4.76919837419
              ITSI02                   1       18.7397364448       631267237.952       4963.72610021       1297.33511608       3873.71613205       14.6473494771       37.2378998994       58.2864197442      -17.6647275124     -0.357519714809  2020-01-02T19:59:28.768            446.3073            42.61332      -3.19585997129       169.855976539      -4.34626413392
              ITSI02                   1       18.6288413185       631267237.986       4963.32740634       1297.48339089       3873.68496807       14.6500776473       37.2395599528        57.990322767      -57.6104578765      -1.16633844299  2020-01-02T19:59:28.802            498.4596            54.23026       -3.3187582946       169.805066545      -4.46851151624
              ITSI02                   1       18.5413276407       631267238.019       4962.98846352        1297.6094442       3873.65847455       14.6523972462       37.2409712897       57.7386124637      -62.7261674375      -1.27022484746  2020-01-02T19:59:28.835             680.618            59.64707      -3.65926715504       169.762616991      -4.80847746262
              ITSI02                   0       17.9820051832       631267238.186       4960.87432619       1298.39569485       3873.49322266       14.6668716624       37.2497758924       56.1688222464      -143.460103467      -2.90935534708  2020-01-02T19:59:29.002            176.5849             54.7588      -2.20991112455       169.515107371      -3.35595316986
              ITSI02                   1       17.9150828236        631267238.22       4960.55653527       1298.51388174       3873.46838248       14.6690483153       37.2510995928       55.9328916217      -82.1178449566      -1.66568084155  2020-01-02T19:59:29.036            382.6206             58.3111      -3.05138477601       169.480480545      -4.19698320966
              ITSI02                   1       17.7772780158       631267238.287       4959.90336632        1298.7567962       3873.41732742       14.6735228208       37.2538204288       55.4480027934       43.8947791647      0.890725849911  2020-01-02T19:59:29.102            1096.134            48.53564      -4.19816762909       169.411430473      -5.34288117689
              ITSI02                   1       17.6685098283        631267238.32         4959.497407       1298.90777304       3873.38559554       14.6763043291       37.2555116115       55.1466532258       25.2966942803      0.513453706786  2020-01-02T19:59:29.136            1127.262            54.57951      -4.23181804144       169.369952723      -5.37599987295
              ITSI02                   1       17.5576707385       631267238.354       4959.10003983       1299.05555445       3873.35453527       14.6790273391       37.2571670904       54.8516964647      -10.9413090978     -0.222130493236  2020-01-02T19:59:29.169            1558.904            57.26342      -4.58716466132       169.330421725      -5.73083961135
              ITSI02                   1       17.4701401978       631267238.387       4958.73081008       1299.19287151       3873.32567436       14.6815578642       37.2587054254       54.5776385414       21.0591601005      0.427633508682  2020-01-02T19:59:29.203             1529.62            55.54154      -4.56926610717       169.294638332       -5.7124821269
              ITSI02                   1       17.3759420744        631267238.42       4958.34867034       1299.33498982       3873.29580435       14.6841772035       37.2602976288        54.294011525       39.3465528869      0.799152985701  2020-01-02T19:59:29.236            1439.762            56.30841      -4.50646749116       169.258566512      -5.64922078325
              ITSI02                   1       17.2568106646       631267238.454        4957.9078261       1299.49894042       3873.26134568       14.6871993506       37.2621345297       53.9668303279       16.7150708039      0.339574531238  2020-01-02T19:59:29.269            1569.798            51.25937      -4.60411703035       169.218170604      -5.74635200855
              ITSI02                   1       17.0591724787        631267238.52       4957.19073207        1299.7656287       3873.20529391       14.6921162599       37.2651227371       53.4346632684      -35.3539255916      -0.71849881482  2020-01-02T19:59:29.336            1353.573            52.89388      -4.44960541234       169.155249368      -5.59103281096
              ITSI02                   1       16.9579412224       631267238.554        4956.7883658       1299.91526928       3873.17384288       14.6948756968       37.2667995674       53.1360815576      -23.1288011343     -0.470141183045  2020-01-02T19:59:29.369            1403.424            57.75967       -4.4922201968       169.121457602       -5.6332137619
              ITSI02                   1       16.8748630247       631267238.587       4956.42978211       1300.04862706       3873.14581413       14.6973351905       37.2682940142       52.8700019495       18.3268347833      0.372595512529  2020-01-02T19:59:29.403            986.6013            52.77811      -4.11238617144       169.092260499      -5.25300482151
              ITSI02                   1       16.5757340269       631267238.687       4955.29344217       1300.47123348       3873.05699193       14.7051312308       37.2730303464       52.0268828595     0.0211907644199   0.000431042195242  2020-01-02T19:59:29.503            1414.116             50.1803      -4.51355815867       169.005454128      -5.65306176042
              ITSI02                   1       16.4636673371       631267238.721       4954.85599705       1300.63391994       3873.02279896       14.7081331972       37.2748538378       51.7023477661       6.85977115316      0.139560561851  2020-01-02T19:59:29.536            2423.874            59.45852      -5.10260569177       168.974356629      -6.24170969947
              ITSI02                   1       16.3730794109       631267238.754       4954.50330512       1300.76508656       3872.99523073       14.7105538709       37.2763241138       51.4407028825       11.7068500268       0.23820735519  2020-01-02T19:59:29.570            2489.232            55.58886      -5.13476538003       168.950223809      -6.27355923714
              ITSI02                   1       16.2823358153       631267238.787       4954.15767217       1300.89362794       3872.96821428        14.712926378        37.277765031       51.1843058716       8.38199148226      0.170577219527  2020-01-02T19:59:29.603            2080.077            53.80846      -4.94312336528       168.927388231      -6.08162370292
              ITSI02                   1       16.1763850817       631267238.821       4953.74749274       1301.04617425       3872.93615253       14.7157423102       37.2794751248       50.8800413996       12.1564352909      0.247426975133  2020-01-02T19:59:29.637            2520.556            54.98957      -5.15560493008        168.90133443      -6.29377033404
              ITSI02                   1       16.0635392575       631267238.854       4953.32878511       1301.20189221       3872.90342418       14.7186171956       37.2812208718       50.5694668851      -3.52799375788    -0.0718181124642  2020-01-02T19:59:29.670            2522.015            52.81869      -5.16050095262       168.875910756      -6.29833947366
              ITSI02                   1       15.9892068388       631267238.888       4953.00596047       1301.32195115       3872.87819054       14.7208340195       37.2825669145       50.3300242245       38.4336729637      0.782467688607  2020-01-02T19:59:29.703            2231.056            53.38928      -5.03026076517       168.857117638      -6.16785762351
              ITSI02                   1       15.8808489211       631267238.921       4952.61505717       1301.46732864       3872.84763552       14.7235186635       37.2841968953       50.0400997477         11.62400727      0.236682687659  2020-01-02T19:59:29.737            3026.782            57.43594      -5.36565669586       168.835304119      -6.50297301812
              ITSI02                   1       15.7782905324       631267238.955       4952.24219679       1301.60599594       3872.81849083       14.7260797256       37.2857517213       49.7635704914      -10.2835567344     -0.209413663902  2020-01-02T19:59:29.770            2203.782             54.9233      -5.02518657878       168.815460093      -6.16224766243
              ITSI02                   1       15.4771201643       631267239.055       4951.08723175       1302.03552906       3872.72821279       14.7340148877       37.2905684173       48.9070804724      -6.25098484404     -0.127336501914  2020-01-02T19:59:29.870            2587.297            58.18442      -5.21170342158       168.759960055      -6.34805049116
              ITSI02                   1       15.2941544117       631267239.122       4950.34462274        1302.3117064       3872.67016664        14.739118617         37.29366581       48.3564474423       43.1450671225       0.87905328051  2020-01-02T19:59:29.937            2559.033            59.23931      -5.20756696244       168.729044431      -6.34351619728
              ITSI02                   1       15.1845545884       631267239.155        4949.9429171       1302.46110129       3872.63876725       14.7418799581       37.2953414378       48.0586102279       25.0517336476      0.510459000678  2020-01-02T19:59:29.970            3113.165            59.83432      -5.42516397924       168.713877676      -6.56091801548
              ITSI02                   1       14.9760664156       631267239.222       4949.16546127       1302.75023821       3872.57799728       14.7472252956        37.298584684       47.4822224342       6.26261492199      0.127628114984  2020-01-02T19:59:30.037            1590.225            54.49405      -4.70514933904       168.687630013      -5.84056552217
              ITSI02                   1       14.8875763617       631267239.255       4948.82720313       1302.87603689       3872.55155728       14.7495514058        37.299995873       47.2314631288       7.86091838094      0.160210155816  2020-01-02T19:59:30.071            1189.831            52.59255      -4.39428422347       168.677489084       -5.5295698611
              ITSI02                   1       14.7649832889       631267239.288       4948.38018321       1303.04228423       3872.51661589       14.7526258528       37.3018609071       46.9000922317      -13.8449963946     -0.282189627408  2020-01-02T19:59:30.104            2301.422            56.37418      -5.11630183273       168.665277475      -6.25143025833
              ITSI02                   1       14.5616271088       631267239.355       4947.62860811       1303.32179607        3872.4578689       14.7577959805       37.3049968447       46.3429996882      -37.8972134983     -0.772503561638  2020-01-02T19:59:30.171            2320.435            57.59882       -5.1350333026       168.647800586      -6.26993671123
              ITSI02                   1       14.4752951941       631267239.389       4947.29690682       1303.44515624       3872.43194141       14.7600781939       37.3063809653       46.0971482662      -33.6576448181     -0.686109855714  2020-01-02T19:59:30.204             2038.16             54.7011      -4.99847368752       168.641305946      -6.13329347098
              ITSI02                   1       14.3903127611       631267239.422       4946.95509256       1303.57227745       3872.40522344       14.7624302579       37.3078073499       45.8438119533      -12.1070310555     -0.246810031892  2020-01-02T19:59:30.238            2687.148            54.49878      -5.30287370648       168.635394205      -6.43761736738
              ITSI02                   1       14.3139556712       631267239.455       4946.64496074       1303.68761591       3872.38098194       14.7645645486       37.3091015812       45.6139665037       10.8021968916      0.220216211893  2020-01-02T19:59:30.271            1976.592            52.72417      -4.97332746366       168.630716324       -6.1080108879
              ITSI02                   1       13.9191717081       631267239.589       4945.11538011        1304.2564691       3872.26142201       14.7750942448       37.3154855654       44.4804914149       48.0314593521       0.97925957853  2020-01-02T19:59:30.405             445.465            61.91779      -3.37657942106       168.617192625      -4.51108869247
              ITSI02                   1       13.6041584776       631267239.689       4943.95330756       1304.68864552       3872.17058842       14.7830976729       37.3203365672       43.6194982492       13.6494532531      0.278282829245  2020-01-02T19:59:30.505             1785.86            64.07225      -4.90209174847       168.617532476      -6.03660539651
              ITSI02                   1       13.5145638063       631267239.722       4943.62364445        1304.8112477       3872.14482025       14.7853687068       37.3217128642       43.3752697968       3.16447407719     0.0645161063366  2020-01-02T19:59:30.538            1623.889            64.68296      -4.80416649769       168.619297719      -5.93870287859
              ITSI02                   1       13.2164908047       631267239.823       4942.51634677       1305.22305326       3872.05826814       14.7929986992       37.3263361231       42.5550104092      -19.0130842765     -0.387605567298  2020-01-02T19:59:30.638            1121.655            59.08545      -4.42076001956       168.630626091      -5.55544228187
              ITSI02                   1       13.1162115278       631267239.856       4942.16136533       1305.35507136       3872.03052096       14.7954453595       37.3278184098       42.2920728121       -46.176178573     -0.941329235033  2020-01-02T19:59:30.672            1176.626            63.33593      -4.47912923395       168.636018961      -5.61388093965
              ITSI02                   1       12.9160438127       631267239.923       4941.39052426       1305.64174824       3871.97026804       14.8007592949       37.3310374345       41.7211449427      -29.2499304508     -0.596225638593  2020-01-02T19:59:30.738            968.3843             69.7421      -4.28087468083        168.65067343      -5.41581507927
              ITSI02                   1       12.7713247613        631267239.99       4940.78419186       1305.86724411       3871.92287396       14.8049401414       37.3335697071       41.2721001363       39.1872558546      0.798718406264  2020-01-02T19:59:30.805            731.9481            50.82803      -3.98686743901       168.665032444      -5.12199270997
              ITSI02                   1       12.6506602667       631267240.023       4940.37817803       1306.01824123       3871.89113783       14.8077402139       37.3352654894       40.9714286984      -17.0585149331     -0.347665587214  2020-01-02T19:59:30.839            729.3871            60.00447      -3.99156316906       168.676041237      -5.12683016773
 
