station	time[s]	height[km]	l.obs[km]	l.com[km]	l.O-C[km]	v.obs[km/s]	v.com[km/s]	v.O-C[km/s]	dec.com[km/s]	azi[deg]	zen[deg]	alt[deg]	ra[deg]	ha[deg]	dec[deg]	mag	abs.mag	lum[erg]	r.obs.x[km]	r.obs.y[km]	r.obs.z[km]	r.pro.x[km]	r.pro.y[km]	r.pro.z[km]	r.dst.x[km]	r.dst.y[km]	r.dst.z[km]	r.err.x[km]	r.err.y[km]	r.err.z[km]	r.err[km]	s.obs.x[km]	s.obs.y[km]	s.obs.z[km]	s.pro.x[km]	s.pro.y[km]	s.pro.z[km]	s.dst.x[km]	s.dst.y[km]	s.dst.z[km]	s.err.x[km]	s.err.y[km]	s.err.z[km]	s.err[km]	angle.dev[deg]	between.angle[deg]	lon[deg]	lat[deg]	alt[km]	theta[deg]	tau.cep	tau.pec	tau.hal	tau.hil	tau.wer	st.dist[km]
1	0	90.301876940175	0	0.324590874055678	-0.324590874055678	9.10540909957891	7.08489217461851	2.0205169249604	-0.0140571463715651	81.2988569798766	53.6136045111579	36.3863954888421	305.254227975289	53.0775965046985	5.49991564831547	0.788430415440958	-0.242728629695945	1.25052233214957	6052.42552094729	-291.944567039001	2256.12831230206	83.4500504110325	-118.124660279669	13.9958815232799	83450.0504110325	-118124.660279669	13995.8815232799	0.03405772775691	0.0158721274720156	-0.0693303028526716	0.0788577462529514	6052.39146321953	-291.960439166473	2256.19764260491	83.4261090382524	-117.806741404683	14.0568211254864	83426.1090382524	-117806.741404683	14056.8211254864	-0.0239413727801293	0.317918874986295	0.0609396022064611	0.32459087405568	-0.0310949346907724	0.153077867999231	-157.346720728829	20.5493579905758	90.301876940175	357.241249751159	0	0	0	0	0	145.303926235339
1	0.05	90.2851444699857	0.676542671501178	0.679046023871791	-0.00250335237061267	9.10540909957891	7.08489217461851	2.0205169249604	-0.0140571463715651	81.3108802637451	53.4606729645209	36.5393270354791	305.393366706682	52.9384577733052	5.56550478946242	0.77271968147698	-0.249343377481945	1.25816427952573	6052.38310367251	-291.278436843673	2256.24008665681	83.4001495617032	-117.462024012926	14.1228975442848	83400.1495617032	-117462.024012926	14122.8975442848	0.0415413023084402	0.0193660560566932	-0.0845719691119157	0.0961932527994507	6052.3415623702	-291.29780289973	2256.32465862592	83.3999649179038	-117.45957211722	14.1233675306886	83399.9649179038	-117459.57211722	14123.3675306886	-0.000184643799439073	0.00245189570565708	0.000469986403826624	0.00250335237309349	-0.0380759450734683	0.153077867999231	-157.34345367979	20.5500464835141	90.2851444699857	357.244516800197	0	0	0	0	0	144.749329073312
1	0.2	90.2351029202165	1.82108181991578	1.74156930897938	0.079512510936403	7.41686973657292	7.0820807453442	0.334788991228727	-0.0563803184725521	81.3377080575003	53.1998128005097	36.8001871994903	305.628928978849	52.7028955011388	5.68192799874022	1.20757203555117	0.200928346207617	0.831052885053236	6052.30596125167	-290.154023897277	2256.44014123302	83.315729941179	-116.341010985368	14.3377765380861	83315.729941179	-116341.010985368	14337.7765380861	0.0488185019893572	0.0227659748948063	-0.099396386705339	0.113053869635113	6052.25714274968	-290.176789872172	2256.53953761972	83.3215946737304	-116.418889108399	14.3228486359972	83321.5946737304	-116418.889108399	14322.8486359972	0.00586473255138844	-0.0778781230316963	-0.0149279020889662	0.0795125109376952	-0.0450410510990624	0.261653559165098	-157.333660018509	20.5521099807125	90.2351029202165	357.254310461479	0	0	0	0	0	143.813467828243
1	0.25	90.2184743206315	2.15991661881576	2.09546217294063	0.0644544458751329	7.1739385064305	7.073616110924	0.100322395506496	-0.0564814737967481	81.3399176572571	53.1214243845742	36.8785756154258	305.701482407676	52.6303420723112	5.71251797897264	1.25762168118039	0.255553524683702	0.790275630852226	6052.28819966392	-289.818773802918	2256.48902369002	83.2907379562538	-116.009140970889	14.4013903347431	83290.7379562538	-116009.140970889	14401.3903347431	0.0560488991625607	0.0261460547750467	-0.114127726353239	0.129808448107951	6052.23215076475	-289.844919857693	2256.60315141638	83.2954920268068	-116.072270548948	14.3892894760738	83295.4920268068	-116072.270548948	14389.2894760738	0.00475407055299729	-0.0631295780585497	-0.0121008586692624	0.0644544458761912	-0.0518157473446789	0.078115163679063	-157.330397968046	20.5527971511387	90.2184743206315	357.257572511941	0	0	0	0	0	143.536991265926
1	0.4	90.1687441178877	3.25586952120188	3.15629253116418	0.0995769900377022	6.74894453020857	7.07078445058485	-0.321839920376277	-0.0567849397687314	81.3703144456807	52.8678265495926	37.1321734504074	305.929397940583	52.4024265394043	5.82862466273722	0.691072908572824	-0.296180848400972	1.3136278260567	6052.21079326592	-288.743743986239	2256.68779164722	83.2099019898651	-114.935715494063	14.6071476102704	83209.9019898651	-114935.715494063	14607.1476102704	0.0594784675603732	0.0277503946279758	-0.121117044688202	0.137757435441223	6052.15131479836	-288.771494380867	2256.8089086919	83.2172466505729	-115.033245668723	14.5884527465347	83217.2466505729	-115033.245668723	14588.4527465347	0.00734466070774943	-0.0975301746601472	-0.0186948637356982	0.0995769900139942	-0.0553327728218863	0.254732772220395	-157.320619360237	20.5548566704775	90.1687441178877	357.26735111975	0	0	0	0	0	142.644576646304
1	0.45	90.1522192117637	3.50970552485748	3.5096190630576	0.0000864617998777248	6.70665128463803	7.06225912297025	-0.355607838332218	-0.0568860950929684	81.3854688810719	52.8093418345662	37.1906581654338	305.979580331841	52.3522441481465	5.86139909548378	1.01595057736345	0.0321299547873528	0.970840796937938	6052.18596097494	-288.497982703299	2256.74789652983	83.1911793982144	-114.687097115771	14.6548034944176	83191.1793982144	-114687.097115771	14654.8034944176	0.0533687682291493	0.024893299275951	-0.108668046218809	0.123598729929364	6052.13259220671	-288.522876002575	2256.85656457605	83.1911857755166	-114.687181800325	14.654787261839	83191.1857755166	-114687.181800325	14654.787261839	6.37730211019516E-6	-0.0000846845547202975	-0.0000162325785495341	0.0000864617857596438	-0.0497175717885768	0.059454111569054	-157.317362346848	20.5555425115116	90.1522192117637	357.270608133139	0	0	0	0	0	142.438287830092
1	0.6	90.1027998201614	4.59719977812949	4.56874435575823	0.0284554223712585	7.14438025559514	7.05940723156625	0.0849730240288818	-0.0571895610652837	81.4154473739487	52.5537408167155	37.4462591832845	306.209702951956	52.1221215280312	5.97761926885275	1.24189177816806	0.272817720833251	0.777808906189523	6052.10998888948	-287.430859000261	2256.94342544197	83.1109673300553	-113.621956419612	14.8589727194146	83110.9673300553	-113621.956419612	14858.9727194146	0.0576087509281933	0.0268763061542413	-0.117308359077666	0.133425466555294	6052.05238013855	-287.457735306416	2257.06073380105	83.1130661625518	-113.649826937825	14.8536304185106	83113.0661625518	-113649.826937825	14853.6304185106	0.0020988324964419	-0.0278705182132544	-0.00534230090398341	0.0284554223703	-0.0540047972559133	0.25667480645818	-157.307598908013	20.5575980323657	90.1027998201614	357.280371571974	0	0	0	0	0	141.556246564516
1	0.65	90.0863784273854	4.9385815759765	4.92150050937085	0.0170810666056541	6.84212010740763	7.0508212107572	-0.208701103349563	-0.0572907163887748	81.4250663124572	52.4728552988915	37.5271447011085	306.282521293608	52.0493031863797	6.01444415793744	1.01994732266454	0.055509965435027	0.95015840368202	6052.0860648711	-287.095906831732	2257.0049580176	83.0857874820195	-113.287591760022	14.9230646968042	83085.7874820195	-113287.591760022	14923.0646968042	0.0588645805828273	0.0274638150939718	-0.119867760835215	0.136336275709572	6052.02720029052	-287.123370646826	2257.12482577844	83.0870473578069	-113.304321723523	14.9198578493944	83087.0473578069	-113304.321723523	14919.8578493944	0.00125987578742206	-0.0167299635008094	-0.00320684740971774	0.0170810665957182	-0.055290885026824	0.0812346918633405	-157.3043469702	20.5582825371376	90.0863784273854	357.283623509787	0	0	0	0	0	141.279950411365
1	0.8	90.0372693021474	5.96562379961102	5.97890859790967	-0.0132847982986541	5.94380841183485	7.0479490882885	-1.10414067645365	-0.0575941823612084	81.4634106393243	52.2283930271363	37.7716069728637	306.500000503748	51.8318239762401	6.13240929642545	1.0375749732955	0.0871047243451081	0.922907361807049	6052.00647716105	-286.091768598143	2257.20559043861	83.0100342717413	-112.281660495778	15.115884487994	83010.0342717413	-112281.660495778	15115.884487994	0.0550300808111206	0.0256707844386692	-0.112055131020956	0.127450583976295	6051.95144708024	-286.117439382582	2257.31764556963	83.0090544034401	-112.268648767875	15.1183786133346	83009.0544034401	-112268.648767875	15118.3786133346	-0.000979868301190436	0.0130117279028054	0.00249412534059957	0.0132847983093062	-0.0519925792466037	0.246318250496413	-157.294598815852	20.5603340389121	90.0372693021474	357.293371664136	0	0	0	0	0	140.450443350454
1	0.85	90.0209512396511	6.12734325834348	6.33109032702855	-0.203747068685075	7.27357930740478	7.03930237428495	0.234276933119827	-0.0576953376855045	81.4861502366016	52.1910963044546	37.8089036955454	306.528278207966	51.8035462720215	6.16279867936992	1.09901518127603	0.150740148677672	0.870370054556408	6051.97996680474	-285.940187762711	2257.26565974131	82.9981060687117	-112.123265197292	15.1462461533132	82998.1060687117	-112123.265197292	15146.2461533132	0.0404479275299236	0.0188563213850721	-0.0823474936378188	0.0936627215389009	6051.93951887721	-285.959044084096	2257.34800723495	82.9830779674491	-111.923706170712	15.1844982001507	82983.0779674491	-111923.706170712	15184.4982001507	-0.0150281012626365	0.199559026580595	0.0382520468374714	0.203747068701885	-0.0382445567794034	0.0390508076377126	-157.291351992121	20.5610172005618	90.0209512396511	357.296618487866	0	0	0	0	0	140.320066213041
