station	time[s]	height[km]	l.obs[km]	l.com[km]	l.O-C[km]	v.obs[km/s]	v.com[km/s]	v.O-C[km/s]	dec.com[km/s]	azi[deg]	zen[deg]	alt[deg]	ra[deg]	ha[deg]	dec[deg]	mag	abs.mag	lum[erg]	r.obs.x[km]	r.obs.y[km]	r.obs.z[km]	r.pro.x[km]	r.pro.y[km]	r.pro.z[km]	r.dst.x[km]	r.dst.y[km]	r.dst.z[km]	r.err.x[km]	r.err.y[km]	r.err.z[km]	r.err[km]	s.obs.x[km]	s.obs.y[km]	s.obs.z[km]	s.pro.x[km]	s.pro.y[km]	s.pro.z[km]	s.dst.x[km]	s.dst.y[km]	s.dst.z[km]	s.err.x[km]	s.err.y[km]	s.err.z[km]	s.err[km]	angle.dev[deg]	between.angle[deg]	lon[deg]	lat[deg]	alt[km]	theta[deg]	tau.cep	tau.pec	tau.hal	tau.hil	tau.wer	st.dist[km]
0	34.5327594325953	84.185392615051	241.270742746947	241.278979534739	-0.00823678779182956	6.86459454927302	6.34845346904946	0.516141080223561	-0.0476947481976781	201.599906537643	60.9361859012178	29.0638140987822	59.742009886901	299.410986169485	68.3230034638777	0.726420760859227	-0.545813379063138	1.65319982876082	6035.83628526796	-37.1570887792833	2301.1192636593	29.9906606743662	51.6161998001699	150.416034519896	29990.6606743662	51616.1998001699	150416.034519896	0.129835763473995	0.0157215290241511	-0.0313423322248273	0.134487299552872	6035.70644950449	-37.1728103083075	2301.15060599153	29.9900388063733	51.6242781043075	150.417517407562	29990.0388063733	51624.2781043075	150417.517407562	-0.000621867992915213	0.00807830413759075	0.00148288766574115	0.00823678780649565	-0.0476153870325004	0.104991824004003	-155.019556989019	20.9977362755685	84.185392615051	359.647206898336	0	0	0	0	0	161.829092718789
0	34.5827594325953	84.1817137611685	241.622333143449	241.596342589756	0.0259905536931183	6.26678811326672	6.34632102606023	-0.0795329127935102	-0.0376029713920429	201.714069520835	60.9843288442763	29.0156711557237	59.9573702658771	299.195625790509	68.2459931533017	0.266964474043364	-1.00781497433735	2.53003185751204	6035.77363620564	-36.8166318384739	2301.19128785026	29.9641160043059	51.9610252614425	150.479332139633	29964.1160043059	51961.0252614425	150479.332139633	0.093731371216476	0.0113530085610619	-0.0226157610039227	0.097087246326667	6035.67990483443	-36.8279848470349	2301.21390361126	29.9660782611798	51.9355347908521	150.474653001066	29966.0782611799	51935.5347908521	150474.653001066	0.00196225687395781	-0.0254904705904046	-0.00467913856683299	0.0259905536818149	-0.0343390122128341	0.110016712118546	-155.016603789781	20.9982943370054	84.1817137611685	359.650160097574	0	0	0	0	0	161.993289352768
0	34.6327594325953	84.178051570571	241.897421558274	241.913611637345	-0.0161900790711807	6.3246833968204	6.34469317191026	-0.0200097750898585	-0.027511194899718	201.806182784546	61.014280905863	28.985719094137	60.1074664534567	299.045529602929	68.1805396162849	0.219578323658311	-1.05714221949559	2.64762752737651	6035.7468974196	-36.5475589951755	2301.24225480609	29.943347145766	52.2308207122667	150.528856933393	29943.347145766	52230.8207122667	150528.856933393	0.0877614437183365	0.0106304010352542	-0.021173598933965	0.0909032327341194	6035.65913597589	-36.5581893962107	2301.26342840502	29.9421248134403	52.2466992787614	150.531771670199	29942.1248134403	52246.6992787614	150531.771670199	-0.001222332325764	0.0158785664946699	0.00291473680641502	0.0161900790884706	-0.03212621382968	0.0859227233477987	-155.013651440027	20.998852182845	84.178051570571	359.653112447328	0	0	0	0	0	162.122174424853
0	34.6827594325953	84.1744057400795	242.254801483131	242.230811906947	0.0239895761841326	6.55786206300291	6.34356990657026	0.214292156432652	-0.0174194185021052	201.925613701344	61.0530608436538	28.9469391563462	60.3004925515327	298.852503504853	68.0953586923507	-0.123853230245441	-1.40310050695022	3.64116368598877	6035.71260628961	-36.1979402221593	2301.30836013499	29.9163653729819	52.581324305825	150.593196855101	29916.3653729819	52581.324305825	150593.196855101	0.0804520865054801	0.00974558049312327	-0.0194081917419098	0.0833318214664959	6035.6321542031	-36.2076858026524	2301.32776832673	29.9181765583586	52.5577963120378	150.588877957075	29918.1765583586	52557.7963120378	150588.877957075	0.00181118537671864	-0.0235279937871383	-0.00431889802590013	0.0239895761587107	-0.0294199091861289	0.111421971075307	-155.010699705019	20.9994098574815	84.1744057400795	359.656064182336	0	0	0	0	0	162.29015842596
0	34.7327594325953	84.1707759714704	242.553207764574	242.547968628002	0.00523913657208323	6.67786790663221	6.34295123006005	0.33491667657217	-0.00732764191080595	202.023687745832	61.0889868918512	28.9110131081488	60.4680711765624	298.684924879824	68.0265221776959	1.61828409095859	0.336896436972711	0.733232025082063	6035.67376308984	-35.9072507209523	2301.36602182314	29.8938360423641	52.8739889652508	150.646919617492	29893.8360423641	52873.9889652508	150646.919617492	0.064138217353262	0.00777042227428319	-0.0154692659857683	0.0664333393539223	6035.60962487248	-35.9150211432266	2301.38149108912	29.8942315911418	52.868850634683	150.645976403806	29894.2315911418	52868.850634683	150645.976403806	0.000395548777654767	-0.00513833056783915	-0.000943213685881346	0.00523913656217589	-0.0234336581776051	0.0928586472945205	-155.007748350012	20.9999674052932	84.1707759714704	359.659015537343	0	0	0	0	0	162.430891559039
0	34.7827594325953	84.1671619714713	242.922588273794	242.865107029953	0.0574812438413501	6.67807958307532	6.34283714237918	0.335242440696137	0.00276413469691737	202.157095681033	61.1022879097219	28.8977120902781	60.6048633014635	298.548132754922	67.9207641913632	1.61871184085995	0.334892924361418	0.73458630971284	6035.71609242783	-35.5364800978291	2301.4155566381	29.8659482392799	53.2362622404608	150.713420031731	29865.9482392799	53236.2622404608	150713.420031731	0.134355358425528	0.0162677701875218	-0.0324348652609624	0.139169045297519	6035.5817370694	-35.5527478680166	2301.44799150336	29.8702880069967	53.1798869907012	150.703071552508	29870.2880069967	53179.8869907012	150703.071552508	0.00433976771682501	-0.0563752497596142	-0.0103484792239033	0.0574812438238983	-0.0490376401983769	0.11472152758147	-155.004797140251	21.0005248706424	84.1671619714713	359.661966747104	0	0	0	0	0	162.605687044542
0	34.8327594325953	84.1635634517605	243.221015722882	243.18225234224	0.0387633806416998	6.55032880582081	6.34322764352974	0.207101162291071	0.0128559114152447	202.252083853443	61.144762879135	28.855237120865	60.7840353935789	298.368960662807	67.8561562687012	1.74310622365846	0.457089525906756	0.656393375880637	6035.65840212991	-35.2480483107784	2301.47778229172	29.8434173105294	53.5289476602541	150.767146604985	29843.4173105294	53528.9476602541	150767.146604985	0.099195989263244	0.0120141374449086	-0.023935784894973	0.10274777653554	6035.55920614065	-35.2600624482233	2301.50171807662	29.8463439011294	53.4909301240939	150.760167945292	29846.3439011294	53490.9301240939	150760.167945292	0.00292659060005099	-0.0380175361602451	-0.00697865969268605	0.0387633806490374	-0.0361727112313619	0.0925047914165206	-155.001845840974	21.0010822978753	84.1635634517605	359.664918046381	0	0	0	0	0	162.747381821625
0	34.8827594325953	84.1599801289719	243.577621154376	243.499429794306	0.0781913600704574	6.70053202528428	6.34412273352071	0.356409291763577	0.0229476879075823	202.366697696924	61.1919213583491	28.8080786416509	60.988520998656	298.16447505773	67.7765061292394	1.65119982156578	0.362576481867509	0.716092965126805	6035.59989009585	-34.9021280469707	2301.5496119333	29.8164940111022	53.8786916624408	150.831347092889	29816.4940111022	53878.6916624408	150831.347092889	0.0676072546327487	0.00819039906591206	-0.0163066312209703	0.0700266359152925	6035.53228284122	-34.9103184460366	2301.56591856452	29.8223973687459	53.8020047788656	150.817270124275	29822.3973687459	53802.0047788656	150817.270124275	0.00590335764363408	-0.0766868835752393	-0.0140769686135463	0.0781913600680902	-0.0246274142120492	0.110327084438915	-154.998894217411	21.0016397313223	84.1599801289719	359.667869669944	0	0	0	0	0	162.917255059819
0	34.9327594325953	84.1564117246857	243.89106892541	243.816664615592	0.0744043098180555	6.29566546526832	6.34552241232049	-0.0498569470521798	0.0330394643895871	202.468448362882	61.2301328277685	28.7698671722315	61.1596258884894	297.993370167897	67.7043177018314	1.50967921514453	0.218782603964619	0.817498488617687	6035.55788323918	-34.5969324661419	2301.6104695512	29.7928290653415	54.1861083987872	150.887777808898	29792.8290653415	54186.1083987872	150887.777808898	0.0492653437154368	0.00596924354829389	-0.0118797293268144	0.051027776052042	6035.50861789546	-34.6029017096902	2301.62234928053	29.798446505052	54.1131356990187	150.874382631569	29798.446505052	54113.1356990187	150874.382631569	0.00561743971053511	-0.0729726997685575	-0.0133951773289591	0.0744043097951173	-0.0179292867920809	0.096784778674628	-154.995942034785	21.0021972152976	84.1564117246857	359.67082185257	0	0	0	0	0	163.067067488286
0	34.9827594325953	84.1528579654368	244.207187700903	244.133982035538	0.0732056653652398	6.3671237456527	6.34742667995966	0.0196970656930353	0.0431312410885578	202.569656832433	61.2715399072907	28.7284600927093	61.3371186152139	297.815877441172	67.6333252935009	0.707842401069648	-0.585372961592084	1.71454617066759	6035.5071709907	-34.2901482631425	2301.67385655171	29.7689624618199	54.4961447469586	150.944689391931	29768.9624618199	54496.1447469586	150944.689391931	0.0224196987645701	0.00271709837624803	-0.00540431184880436	0.0232213716829864	6035.48475129194	-34.2928653615188	2301.67926086356	29.7744894052548	54.4243476285545	150.931510009288	29774.4894052548	54424.3476285545	150931.510009288	0.00552694343496114	-0.0717971184041016	-0.0131793826427311	0.073205665366209	-0.00815156099937114	0.0974292890301397	-154.992989058308	21.0027547940995	84.1528579654368	359.673774829047	0	0	0	0	0	163.218626920953
0	35.0327594325953	84.1493185827192	244.527781299975	244.451407283588	0.076374016387359	6.10922282557359	6.34983553642935	-0.240612710855765	0.0532230176031544	202.680139067569	61.2932736339632	28.7067263660368	61.4711268085284	297.681869247857	67.5481740323934	0.236211314743746	-1.05921297394625	2.65268199463912	6035.51484994312	-33.971860950917	2301.72388269422	29.744758014271	54.8105698188113	151.002406587639	29744.758014271	54810.5698188113	151002.406587639	0.0543030987288803	0.00657933874904847	-0.0130953650544398	0.056245913770178	6035.46054684439	-33.9784402896661	2301.73697805927	29.7505241645593	54.7356653114787	150.988656799546	29750.5241645593	54735.6653114787	150988.656799546	0.00576615028828383	-0.0749045073326561	-0.0137497880938463	0.0763740163964203	-0.0197257635746959	0.0986235359155055	-154.990035053187	21.0033125120101	84.1493185827192	359.676728834168	0	0	0	0	0	163.372812880384
0	35.0827594325953	84.1457933129845	244.818109983461	244.768965589181	0.0491443942796614	6.12555745377109	6.35274898171998	-0.227191527948887	0.0633147941119378	202.770022853253	61.3377731307326	28.6622268692674	61.6458798588793	297.507116197507	67.4870809935356	0.589618392974854	-0.707992042327748	1.91953845486158	6035.44942835221	-33.6923886815194	2301.78664339458	29.7228385329973	55.0953123009541	151.054675121672	29722.8385329973	55095.3123009541	151054.675121672	0.0108009890969843	0.00130912600389274	-0.00260319871967658	0.0111871274213431	6035.43862736312	-33.6936978075233	2301.7892465933	29.7265488781733	55.0471134917915	151.045827544456	29726.5488781733	55047.1134917915	151045.827544456	0.00371034517604858	-0.0481988091626117	-0.00884757721563801	0.0491443942744843	-0.00392002915445445	0.0891524807378392	-154.987079784619	21.0038704132959	84.1457933129845	359.679684102736	0	0	0	0	0	163.512860179596
0	35.1327594325953	84.1422818976482	245.140337045352	245.08668218176	0.0536548635924701	6.14425446174812	6.35616701584054	-0.211912554092426	0.073406570703241	202.874705397684	61.3742370153377	28.6257629846623	61.8100738757575	297.342922180628	67.4108919927424	0.636100136752232	-0.663847158884572	1.84305741060577	6035.41456304873	-33.3776387671873	2301.84719437663	29.6985107608866	55.4113394062224	151.112686393407	29698.5107608866	55411.3394062224	151112.686393407	0.00026345771830529	0.0000319350677673356	-0.0000634884084574878	0.000272874688999179	6035.41429959101	-33.377670702255	2301.84725786504	29.702561641301	55.3587169134975	151.103026786133	29702.561641301	55358.7169134975	151103.026786133	0.00405088041443378	-0.0526224927248986	-0.00965960727445781	0.0536548635764812	0	0.0987687462183446	-154.984123017795	21.0044285422068	84.1422818976482	359.68264086956	0	0	0	0	0	163.66875714454
0	35.1827594325953	84.138784083101	245.432535429635	245.404582290765	0.0279531388704199	5.64855631965245	6.3600896387903	-0.711533319137857	0.0834983473947843	202.976169539277	61.390523842663	28.609476157337	61.9209566870882	297.232039369298	67.331027477016	0.19814208437131	-1.10380529081624	2.76389866636251	6035.43210806814	-33.0862633973121	2301.89025029247	29.6764501193557	55.6979156143628	151.165291533937	29676.4501193557	55697.9156143628	151165.291533937	0.039869118662551	0.00483109680253256	-0.00961271310225129	0.041295161610414	6035.39223894948	-33.0910944941146	2301.89986300557	29.6785605491512	55.670500320598	151.16025906669	29678.5605491512	55670.500320598	151160.25906669	0.00211042979545891	-0.0274152937647304	-0.00503246724745259	0.0279531388707013	-0.0144437494547101	0.0894016139729075	-154.981164517897	21.004986942977	84.138784083101	359.685599369459	0	0	0	0	0	163.810545631261
0	35.2327594325953	84.1352996207047	245.705192677318	245.722691145639	-0.0174984683213115	5.47438360892869	6.36451685058002	-0.890133241651335	0.0935901239918608	203.063630890025	61.4231507852781	28.5768492147219	62.0616766385874	297.091319417799	67.267681026637	0.547523546790565	-0.756421984524262	2.0070989965468	6035.39751038606	-32.8205498948389	2301.94271702491	29.6558648111355	55.9653266760142	151.214378639138	29655.8648111355	55965.3266760142	151214.378639138	0.025856744799763	0.00313353762428596	-0.00623308586375788	0.0267813679461648	6035.37165364126	-32.8236834324632	2301.94895011077	29.6545436969278	55.9824884570976	151.217528928241	29654.5436969278	55982.4884570976	151217.528928241	-0.00132111420761794	0.0171617810833195	0.00315028910245746	0.0174984683366978	-0.00935970044812684	0.0832831072013079	-154.978204050097	21.0055456598245	84.1352996207047	359.688559837258	0	0	0	0	0	163.943210944735
0	35.2827594325953	84.1318282668097	245.979973790528	246.041033975823	-0.0610601852947148	6.30882631223479	6.36944865118949	-0.0606223389547031	0.10368190049483	203.153705508861	61.4507770994552	28.5492229005448	62.1909995620388	296.961996494347	67.2004685488514	-0.150476214027484	-1.4564004124325	3.8243723091872	6035.37807303451	-32.5508973211713	2301.99187100205	29.6351191535136	56.234820738043	151.263848108698	29635.1191535136	56234.820738043	151263.848108698	0.0271650508753955	0.00329204926315288	-0.00654857828095555	0.0281364790781586	6035.35090798363	-32.5541893704345	2301.99841958033	29.630509179838	56.2947060669985	151.2748409129	29630.509179838	56294.7060669985	151274.8409129	-0.00460997367557138	0.0598853289555773	0.0109928042017855	0.061060185273433	-0.009825258589432	0.0837954074907544	-154.975241379564	21.006104736951	84.1318282668097	359.691522507791	0	0	0	0	0	164.077259531399
